"Participant","Condition","Trial","Group","PACtype","PACtime","PACstartTime","PACendTime","input_string"
"sdP4","comp",1,"e","grab",146.1591,638259817181488185,638259817182949776,"Network Neutral CubeClone338 was picked up"
"sdP4","comp",1,"e","grab",348.8196,638259817249713832,638259817253202028,"Network Neutral CubeClone348 was picked up"
"sdP4","comp",1,"e","grab",593.1248,638259817303507782,638259817309439030,"Network Red CubeClone356 was picked up"
"sdP4","comp",1,"e","grab",1073.9777,638259817399222561,638259817409962338,"Network Red CubeClone370 was picked up"
"sdP4","comp",1,"e","grab",887.8804,638259817432547201,638259817441426005,"Network Red CubeClone375 was picked up"
"sdP4","comp",1,"e","grab",81.0433,638259817472175741,638259817472986174,"Network Red CubeClone379 was picked up"
"sdP4","comp",1,"e","grab",227.0434,638259817586659567,638259817588930001,"Network Neutral CubeClone395 was picked up"
"sdP4","comp",1,"e","grab",258.0209,638259817672433847,638259817675014056,"Network Neutral CubeClone407 was picked up"
"sdP4","comp",1,"e","place",105.5098,638259814758813931,638259814759869029,"Network Gold Cube WholeClone1was placed in dropzone"
"sdP4","comp",1,"e","place",615.6639,638259814802071385,638259814808228024,"Network Blue CubeClone3was placed in dropzone"
"sdP4","comp",1,"e","place",281.0529,638259814829658277,638259814832468806,"Network Gold Cube WholeClone9was placed in dropzone"
"sdP4","comp",1,"e","place",336.8878,638259814857529302,638259814860898180,"Network Red CubeClone12was placed in dropzone"
"sdP4","comp",1,"e","place",63.8297,638259814928361742,638259814929000039,"Network Red CubeClone23was placed in dropzone"
"sdP4","comp",1,"e","place",267.8548,638259814928361742,638259814931040290,"Network Gold Cube WholeClone16was placed in dropzone"
"sdP4","comp",1,"e","place",1351.1015,638259814986643469,638259815000154484,"Network Neutral CubeClone34was placed in dropzone"
"sdP4","comp",1,"e","place",1210.9796,638259814998954602,638259815011064398,"Network Neutral CubeClone35was placed in dropzone"
"sdP4","comp",1,"e","place",1116.7805,638259815039457201,638259815050625006,"Network Neutral CubeClone41was placed in dropzone"
"sdP4","comp",1,"e","place",1359.0647,638259815047476628,638259815061067275,"Network Red CubeClone40was placed in dropzone"
"sdP4","comp",1,"e","place",69.3209,638259815194741162,638259815195434371,"Network Red CubeClone56was placed in dropzone"
"sdP4","comp",1,"e","place",208.967,638259815194741162,638259815196830832,"Network Gold Cube WholeClone63was placed in dropzone"
"sdP4","comp",1,"e","place",175.6035,638259815225702631,638259815227458666,"Network Red CubeClone67was placed in dropzone"
"sdP4","comp",1,"e","place",1043.7771,638259815240591716,638259815251029487,"Network Blue CubeClone68was placed in dropzone"
"sdP4","comp",1,"e","place",308.6096,638259815461583380,638259815464669476,"Network Neutral CubeClone98was placed in dropzone"
"sdP4","comp",1,"e","place",401.3617,638259815461583380,638259815465596997,"Network Gold Cube WholeClone100was placed in dropzone"
"sdP4","comp",1,"e","place",214.8836,638259815553314868,638259815555463704,"Network Blue CubeClone109was placed in dropzone"
"sdP4","comp",1,"e","place",731.8751,638259815553314868,638259815560633619,"Network Gold Cube WholeClone104was placed in dropzone"
"sdP4","comp",1,"e","place",136.0864,638259815588997520,638259815590358384,"Network Blue CubeClone113was placed in dropzone"
"sdP4","comp",1,"e","place",65.8235,638259815679705198,638259815680363433,"Network Red CubeClone124was placed in dropzone"
"sdP4","comp",1,"e","place",250.1335,638259815679705198,638259815682206533,"Network Neutral CubeClone129was placed in dropzone"
"sdP4","comp",1,"e","place",67.819,638259815722973935,638259815723652125,"Network Neutral CubeClone135was placed in dropzone"
"sdP4","comp",1,"e","place",307.6532,638259815764215903,638259815767292435,"Network Gold Cube WholeClone130was placed in dropzone"
"sdP4","comp",1,"e","place",1998.0602,638259815772810864,638259815792791466,"Network Gold Cube WholeClone146was placed in dropzone"
"sdP4","comp",1,"e","place",131.647,638259815941120675,638259815942437145,"Network Blue CubeClone162was placed in dropzone"
"sdP4","comp",1,"e","place",108.623,638259815970310645,638259815971396875,"Network Blue CubeClone170was placed in dropzone"
"sdP4","comp",1,"e","place",387.5634,638259816009374811,638259816013250445,"Network Blue CubeClone171was placed in dropzone"
"sdP4","comp",1,"e","place",962.6451,638259816048584175,638259816058210626,"Network Neutral CubeClone180was placed in dropzone"
"sdP4","comp",1,"e","place",140.5027,638259816090789493,638259816092194520,"Network Blue CubeClone182was placed in dropzone"
"sdP4","comp",1,"e","place",229.4441,638259816206489132,638259816208783573,"Network Neutral CubeClone202was placed in dropzone"
"sdP4","comp",1,"e","place",1415.2463,638259816206489132,638259816220641595,"Network Gold Cube WholeClone201was placed in dropzone"
"sdP4","comp",1,"e","place",606.6765,638259816330888263,638259816336955028,"Network Neutral CubeClone219was placed in dropzone"
"sdP4","comp",1,"e","place",136.6351,638259816523912781,638259816525279132,"Network Neutral CubeClone246was placed in dropzone"
"sdP4","comp",1,"e","place",1470.6247,638259816523912781,638259816538619028,"Network Red CubeClone243was placed in dropzone"
"sdP4","comp",1,"e","place",342.5832,638259816583650113,638259816587075945,"Network Blue CubeClone253was placed in dropzone"
"sdP4","comp",1,"e","place",414.0763,638259816583650113,638259816587790876,"Network Gold Cube WholeClone246was placed in dropzone"
"sdP4","comp",1,"e","place",364.8664,638259816662584753,638259816666233417,"Network Gold Cube WholeClone259was placed in dropzone"
"sdP4","comp",1,"e","place",702.2988,638259816662584753,638259816669607741,"Network Red CubeClone264was placed in dropzone"
"sdP4","comp",1,"e","place",423.9275,638259816708926061,638259816713165336,"Network Red CubeClone268was placed in dropzone"
"sdP4","comp",1,"e","place",891.6219,638259816708926061,638259816717842280,"Network Blue CubeClone269was placed in dropzone"
"sdP4","comp",1,"e","place",1930.8749,638259816718446180,638259816737754929,"Network Red CubeClone273was placed in dropzone"
"sdP4","comp",1,"e","place",159.1437,638259816765212983,638259816766804420,"Network Red CubeClone280was placed in dropzone"
"sdP4","comp",1,"e","place",359.6832,638259816817185562,638259816820782394,"Network Gold Cube WholeClone270was placed in dropzone"
"sdP4","comp",1,"e","place",1945.9209,638259816817185562,638259816836644771,"Network Blue CubeClone288was placed in dropzone"
"sdP4","comp",1,"e","place",91.4474,638259816935107460,638259816936021934,"Network Blue CubeClone302was placed in dropzone"
"sdP4","comp",1,"e","place",541.7623,638259817111797359,638259817117214982,"Network Blue CubeClone324was placed in dropzone"
"sdP4","comp",1,"e","place",221.3252,638259817190843108,638259817193056360,"Network Neutral CubeClone338was placed in dropzone"
"sdP4","comp",1,"e","place",50.9528,638259817418752219,638259817419261747,"Network Red CubeClone370was placed in dropzone"
"sdP4","comp",1,"e","place",1993.8374,638259817427673107,638259817447611481,"Network Red CubeClone375was placed in dropzone"
"sdP4","comp",1,"e","place",198.4842,638259817478045811,638259817480030653,"Network Red CubeClone379was placed in dropzone"
"sdP4","comp",1,"e","place",1516.9425,638259817664695621,638259817679865046,"Network Blue CubeClone401was placed in dropzone"
"sdP4","comp",1,"e","place",1750.1318,638259817664695621,638259817682196939,"Network Neutral CubeClone407was placed in dropzone"
"sdP4","comp",2,"e","grab",1155.503,638259818789199226,638259818800754256,"Network Red CubeClone1 was picked up"
"sdP4","comp",2,"e","grab",680.632,638259818847362775,638259818854169095,"Network Blue CubeClone7 was picked up"
"sdP4","comp",2,"e","grab",210.1866,638259819081693518,638259819083795384,"Network Neutral CubeClone42 was picked up"
"sdP4","comp",2,"e","grab",741.5933,638259819162993184,638259819170409117,"Network Red CubeClone52 was picked up"
"sdP4","comp",2,"e","grab",299.5802,638259819230370260,638259819233366062,"Network Red CubeClone62 was picked up"
"sdP4","comp",2,"e","grab",315.6206,638259819279922227,638259819283078433,"Network Neutral CubeClone69 was picked up"
"sdP4","comp",2,"e","grab",169.5467,638259819390827716,638259819392523183,"Network Neutral CubeClone84 was picked up"
"sdP4","comp",2,"e","grab",42.8857,638259819414864963,638259819415293820,"Network Red CubeClone85 was picked up"
"sdP4","comp",2,"e","grab",118.6826,638259819460166092,638259819461352918,"Network Neutral CubeClone93 was picked up"
"sdP4","comp",2,"e","grab",371.0232,638259819499165854,638259819502876086,"Network Neutral CubeClone99 was picked up"
"sdP4","comp",2,"e","grab",482.7964,638259819502626747,638259819507454711,"Network Blue CubeClone97 was picked up"
"sdP4","comp",2,"e","grab",1376.399,638259819562023405,638259819575787395,"Network Neutral CubeClone108 was picked up"
"sdP4","comp",2,"e","grab",348.2811,638259819627809756,638259819631292567,"Network Blue CubeClone112 was picked up"
"sdP4","comp",2,"e","grab",506.5489,638259819678066641,638259819683132130,"Network Blue CubeClone123 was picked up"
"sdP4","comp",2,"e","grab",368.8325,638259819733002899,638259819736691224,"Network Red CubeClone132 was picked up"
"sdP4","comp",2,"e","grab",284.7797,638259819776225042,638259819779072839,"Network Red CubeClone137 was picked up"
"sdP4","comp",2,"e","grab",61.8341,638259819826727340,638259819827345681,"Network Red CubeClone144 was picked up"
"sdP4","comp",2,"e","grab",113.0126,638259820171840566,638259820172970692,"Network Blue CubeClone190 was picked up"
"sdP4","comp",2,"e","grab",925.5464,638259820205778501,638259820215033965,"Network Neutral CubeClone198 was picked up"
"sdP4","comp",2,"e","grab",68.9066,638259820274120281,638259820274809347,"Network Neutral CubeClone206 was picked up"
"sdP4","comp",2,"e","grab",621.3939,638259820305365297,638259820311579236,"Network Neutral CubeClone211 was picked up"
"sdP4","comp",2,"e","grab",142.579,638259820374685903,638259820376111693,"Network Neutral CubeClone220 was picked up"
"sdP4","comp",2,"e","grab",538.7191,638259820493884774,638259820499271965,"Network Blue CubeClone234 was picked up"
"sdP4","comp",2,"e","place",322.6745,638259818815808174,638259818819034919,"Network Red CubeClone1was placed in dropzone"
"sdP4","comp",2,"e","place",182.5119,638259818861139667,638259818862964786,"Network Blue CubeClone7was placed in dropzone"
"sdP4","comp",2,"e","place",552.149,638259818861139667,638259818866661157,"Network Blue CubeClone5was placed in dropzone"
"sdP4","comp",2,"e","place",109.0233,638259819064918771,638259819066009004,"Network Gold Cube WholeClone38was placed in dropzone"
"sdP4","comp",2,"e","place",182.363,638259819064918771,638259819066742401,"Network Red CubeClone36was placed in dropzone"
"sdP4","comp",2,"e","place",1926.4029,638259819071784534,638259819091048563,"Network Neutral CubeClone42was placed in dropzone"
"sdP4","comp",2,"e","place",1023.9476,638259819089373038,638259819099612514,"Network Red CubeClone38was placed in dropzone"
"sdP4","comp",2,"e","place",36.9007,638259819323987882,638259819324356889,"Network Gold Cube WholeClone70was placed in dropzone"
"sdP4","comp",2,"e","place",305.8907,638259819404949140,638259819408008047,"Network Neutral CubeClone84was placed in dropzone"
"sdP4","comp",2,"e","place",1998.2343,638259819410767687,638259819430750030,"Network Red CubeClone85was placed in dropzone"
"sdP4","comp",2,"e","place",149.0772,638259819525927891,638259819527418663,"Network Blue CubeClone97was placed in dropzone"
"sdP4","comp",2,"e","place",152.5943,638259819591677306,638259819593203249,"Network Neutral CubeClone108was placed in dropzone"
"sdP4","comp",2,"e","place",779.2174,638259819591677306,638259819599469480,"Network Gold Cube WholeClone110was placed in dropzone"
"sdP4","comp",2,"e","place",433.435,638259819662442852,638259819666777202,"Network Neutral CubeClone120was placed in dropzone"
"sdP4","comp",2,"e","place",457.3339,638259819694258319,638259819698831658,"Network Blue CubeClone123was placed in dropzone"
"sdP4","comp",2,"e","place",1914.0947,638259819694258319,638259819713399266,"Network Neutral CubeClone126was placed in dropzone"
"sdP4","comp",2,"e","place",1246.2348,638259819754597223,638259819767059571,"Network Neutral CubeClone133was placed in dropzone"
"sdP4","comp",2,"e","place",136.7641,638259819838663507,638259819840031148,"Network Red CubeClone144was placed in dropzone"
"sdP4","comp",2,"e","place",488.9429,638259819968450279,638259819973339708,"Network Gold Cube WholeClone163was placed in dropzone"
"sdP4","comp",2,"e","place",118.8897,638259820015419974,638259820016608871,"Network Gold Cube WholeClone167was placed in dropzone"
"sdP4","comp",2,"e","place",312.7197,638259820090725618,638259820093852815,"Network Gold Cube WholeClone181was placed in dropzone"
"sdP4","comp",2,"e","place",501.0043,638259820090725618,638259820095735661,"Network Neutral CubeClone178was placed in dropzone"
"sdP4","comp",2,"e","place",145.748,638259820125173793,638259820126631273,"Network Gold Cube WholeClone184was placed in dropzone"
"sdP4","comp",2,"e","place",8.9756,638259820225742578,638259820225832334,"Network Neutral CubeClone198was placed in dropzone"
"sdP4","comp",2,"e","place",538.7993,638259820317743688,638259820323131681,"Network Neutral CubeClone211was placed in dropzone"
"sdP5","comp",2,"e","grab",106.7146,638260527690650861,638260527691718007,"Network Blue CubeClone1 was picked up"
"sdP5","comp",2,"e","grab",146.846,638260527709215211,638260527710683671,"Network Blue CubeClone4 was picked up"
"sdP5","comp",2,"e","grab",1482.1622,638260527747815202,638260527762636824,"Network Red CubeClone9 was picked up"
"sdP5","comp",2,"e","grab",207.6509,638260527817430316,638260527819506825,"Network Blue CubeClone17 was picked up"
"sdP5","comp",2,"e","grab",401.1516,638260527863508887,638260527867520403,"Network Red CubeClone23 was picked up"
"sdP5","comp",2,"e","grab",291.2209,638260527883562036,638260527886474245,"Network Red CubeClone26 was picked up"
"sdP5","comp",2,"e","grab",252.0931,638260527903851215,638260527906372146,"Network Red CubeClone30 was picked up"
"sdP5","comp",2,"e","grab",150.1055,638260528018154545,638260528019655600,"Network Neutral CubeClone46 was picked up"
"sdP5","comp",2,"e","grab",276.8767,638260528043818551,638260528046587318,"Network Red CubeClone48 was picked up"
"sdP5","comp",2,"e","grab",341.398,638260528074862983,638260528078276963,"Network Neutral CubeClone54 was picked up"
"sdP5","comp",2,"e","grab",140.3607,638260528095761327,638260528097164934,"Network Blue CubeClone52 was picked up"
"sdP5","comp",2,"e","grab",24.4418,638260528127813284,638260528128057702,"Network Red CubeClone56 was picked up"
"sdP5","comp",2,"e","grab",200.6312,638260528146432747,638260528148439059,"Network Neutral CubeClone64 was picked up"
"sdP5","comp",2,"e","grab",211.9391,638260528170393511,638260528172512902,"Network Neutral CubeClone66 was picked up"
"sdP5","comp",2,"e","grab",389.3016,638260528217072164,638260528220965180,"Network Neutral CubeClone74 was picked up"
"sdP5","comp",2,"e","grab",412.2176,638260528244649622,638260528248771798,"Network Red CubeClone77 was picked up"
"sdP5","comp",2,"e","grab",233.6522,638260528307693035,638260528310029557,"Network Blue CubeClone84 was picked up"
"sdP5","comp",2,"e","grab",24.9334,638260528332196566,638260528332445900,"Network Blue CubeClone86 was picked up"
