"sequenceType","sequenceNum","moveTime","startTime","endTime","Participant","Age","Sex","Condition","Trial","Group"
"Old Drop",718,0.484799100000004,92.6525537,93.1373528,"sdP5",19,"m","comp",1,"e"
"Old Drop",719,0.43027330000001,97.9625835,98.3928568,"sdP5",19,"m","comp",1,"e"
"Old Drop",721,0.3379592,100.0765799,100.4145391,"sdP5",19,"m","comp",1,"e"
"Old Drop",723,0.947143300000008,101.5015531,102.4486964,"sdP5",19,"m","comp",1,"e"
"Old Drop",725,0.875241700000004,103.7012946,104.5765363,"sdP5",19,"m","comp",1,"e"
"Old Drop",727,0.278316400000008,105.6094172,105.8877336,"sdP5",19,"m","comp",1,"e"
"Old Drop",730,0.2329024,111.0608177,111.2937201,"sdP5",19,"m","comp",1,"e"
"Old Drop",731,0.245529900000008,114.5442176,114.7897475,"sdP5",19,"m","comp",1,"e"
"Old Drop",732,0.190996200000001,117.3003196,117.4913158,"sdP5",19,"m","comp",1,"e"
"Old Drop",734,1.0044932,118.6502112,119.6547044,"sdP5",19,"m","comp",1,"e"
"Old Drop",736,0.0508635999999996,121.3433966,121.3942602,"sdP5",19,"m","comp",1,"e"
"Old Drop",738,0.358561199999997,122.6321562,122.9907174,"sdP5",19,"m","comp",1,"e"
"Old Drop",739,-0.0913311999999991,124.7859848,124.6946536,"sdP5",19,"m","comp",1,"e"
"Old Drop",741,0.272529899999995,126.0956451,126.368175,"sdP5",19,"m","comp",1,"e"
"Old Drop",743,0.0787899000000039,128.2985654,128.3773553,"sdP5",19,"m","comp",1,"e"
"Old Drop",746,0.479875700000008,133.3226219,133.8024976,"sdP5",19,"m","comp",1,"e"
"Old Drop",749,0.130477900000017,140.2025166,140.3329945,"sdP5",19,"m","comp",1,"e"
"Old Drop",751,0.354178099999984,142.4058157,142.7599938,"sdP5",19,"m","comp",1,"e"
"Old Drop",753,0.186500599999988,145.2224984,145.408999,"sdP5",19,"m","comp",1,"e"
"Old Drop",755,0.482021400000008,146.6932728,147.1752942,"sdP5",19,"m","comp",1,"e"
"Old Drop",757,0.185088100000002,149.5945448,149.7796329,"sdP5",19,"m","comp",1,"e"
"Old Drop",759,0.353268800000023,151.8399409,152.1932097,"sdP5",19,"m","comp",1,"e"
"Old Drop",761,0.526186500000023,155.6323004,156.1584869,"sdP5",19,"m","comp",1,"e"
"Old Drop",763,0.299707599999977,157.7097223,158.0094299,"sdP5",19,"m","comp",1,"e"
"Old Drop",766,0.175063999999992,163.5134012,163.6884652,"sdP5",19,"m","comp",1,"e"
"Old Drop",768,0.949104799999986,166.3378649,167.2869697,"sdP5",19,"m","comp",1,"e"
"Old Drop",769,0.279758200000003,168.4292022,168.7089604,"sdP5",19,"m","comp",1,"e"
"Old Drop",772,1.18177470000001,176.1754057,177.3571804,"sdP5",19,"m","comp",1,"e"
"Old Drop",775,0.365231599999987,180.2105722,180.5758038,"sdP5",19,"m","comp",1,"e"
"Old Drop",784,0.918430700000016,208.419944,209.3383747,"sdP5",19,"m","comp",1,"e"
"Old Drop",786,0.429866099999998,213.1075497,213.5374158,"sdP5",19,"m","comp",1,"e"
"Old Drop",788,1.24628960000001,216.5698693,217.8161589,"sdP5",19,"m","comp",1,"e"
"Old Drop",790,0.343387400000012,220.2374123,220.5807997,"sdP5",19,"m","comp",1,"e"
"Old Drop",792,0.145613900000001,225.4339937,225.5796076,"sdP5",19,"m","comp",1,"e"
"Old Drop",794,0.451748700000024,230.3647749,230.8165236,"sdP5",19,"m","comp",1,"e"
"Old Drop",796,0.416884600000003,232.0379563,232.4548409,"sdP5",19,"m","comp",1,"e"
"Old Drop",798,-0.0219411999999863,235.7363294,235.7143882,"sdP5",19,"m","comp",1,"e"
"Old Drop",799,0.215254999999985,240.5221147,240.7373697,"sdP5",19,"m","comp",1,"e"
"Old Drop",801,1.0018431,242.6546807,243.6565238,"sdP5",19,"m","comp",1,"e"
"Old Drop",804,0.290949699999999,250.1038388,250.3947885,"sdP5",19,"m","comp",1,"e"
"Old Drop",806,0.475273799999997,252.0149374,252.4902112,"sdP5",19,"m","comp",1,"e"
"Old Drop",808,0.337429600000007,254.4995946,254.8370242,"sdP5",19,"m","comp",1,"e"
"Old Drop",810,0.312906199999986,257.52435,257.8372562,"sdP5",19,"m","comp",1,"e"
"Old Drop",812,0.418245399999989,259.558452,259.9766974,"sdP5",19,"m","comp",1,"e"
"Old Drop",814,0.4344921,261.7252172,262.1597093,"sdP5",19,"m","comp",1,"e"
"Old Drop",816,0.361480500000027,264.3754075,264.736888,"sdP5",19,"m","comp",1,"e"
"Old Drop",818,0.44056409999996,268.3725466,268.8131107,"sdP5",19,"m","comp",1,"e"
"Old Drop",821,0.295939099999998,273.0196901,273.3156292,"sdP5",19,"m","comp",1,"e"
"Old Drop",824,0.68206349999997,278.3171363,278.9991998,"sdP5",19,"m","comp",1,"e"
"Old Drop",826,0.877663600000005,282.3402575,283.2179211,"sdP5",19,"m","comp",1,"e"
"Old Drop",828,0.972972599999991,286.0033365,286.9763091,"sdP5",19,"m","comp",1,"e"
"Old Drop",830,0.359521799999982,288.3180257,288.6775475,"sdP5",19,"m","comp",1,"e"
"Old Drop",831,0.337381999999991,290.7335849,291.0709669,"sdP5",19,"m","comp",1,"e"
"Old Drop",833,0.294515600000011,292.517435,292.8119506,"sdP5",19,"m","comp",1,"e"
"Old Drop",834,1.11644090000004,295.2028395,296.3192804,"sdP5",19,"m","comp",1,"e"
"Grab",724,0.2001638,4.0731632,4.273327,"sdP7",19,"m","co",2,"e"
"Grab",725,0.238937600000001,7.9006737,8.1396113,"sdP7",19,"m","co",2,"e"
"Grab",728,0.474756399999999,9.8221976,10.296954,"sdP7",19,"m","co",2,"e"
"Grab",730,0.196218500000001,24.9485668,25.1447853,"sdP7",19,"m","co",2,"e"
"Grab",732,0.197567299999999,28.7060867,28.903654,"sdP7",19,"m","co",2,"e"
"Grab",734,0.348365399999999,31.1710828,31.5194482,"sdP7",19,"m","co",2,"e"
"Grab",736,0.444325500000005,36.2683865,36.712712,"sdP7",19,"m","co",2,"e"
"Grab",738,0.3181528,38.9348166,39.2529694,"sdP7",19,"m","co",2,"e"
"Grab",740,0.298448399999998,41.8313519,42.1298003,"sdP7",19,"m","co",2,"e"
"Grab",741,0.291715799999999,43.8691978,44.1609136,"sdP7",19,"m","co",2,"e"
"Grab",743,0.363525699999997,46.5420895,46.9056152,"sdP7",19,"m","co",2,"e"
"Grab",746,0.452132900000002,59.2678849,59.7200178,"sdP7",19,"m","co",2,"e"
"Grab",748,0.371772899999996,65.6108881,65.982661,"sdP7",19,"m","co",2,"e"
"Grab",750,0.410572000000002,71.4607506,71.8713226,"sdP7",19,"m","co",2,"e"
"Grab",751,0.252118700000011,85.3921707,85.6442894,"sdP7",19,"m","co",2,"e"
"Grab",752,0.252382100000005,88.8155486,89.0679307,"sdP7",19,"m","co",2,"e"
"Grab",754,0.149797899999996,92.5549864,92.7047843,"sdP7",19,"m","co",2,"e"
"Grab",756,0.705782499999998,95.566641,96.2724235,"sdP7",19,"m","co",2,"e"
"Grab",759,0.374514399999995,107.3850187,107.7595331,"sdP7",19,"m","co",2,"e"
"Grab",761,0.340259799999998,110.9566078,111.2968676,"sdP7",19,"m","co",2,"e"
"Grab",763,0.773308600000007,118.7437719,119.5170805,"sdP7",19,"m","co",2,"e"
"Grab",764,0.3291222,127.0983941,127.4275163,"sdP7",19,"m","co",2,"e"
"Grab",767,0.36987689999998,136.2168584,136.5867353,"sdP7",19,"m","co",2,"e"
"Grab",770,0.222352100000023,142.9608812,143.1832333,"sdP7",19,"m","co",2,"e"
"Grab",771,0.260448200000013,147.3999542,147.6604024,"sdP7",19,"m","co",2,"e"
"Grab",774,0.40981050000002,150.7635833,151.1733938,"sdP7",19,"m","co",2,"e"
"Grab",776,0.296477999999979,154.5975357,154.8940137,"sdP7",19,"m","co",2,"e"
"Grab",777,0.372483199999976,162.4724782,162.8449614,"sdP7",19,"m","co",2,"e"
"Grab",779,0.550897200000009,166.8120078,167.362905,"sdP7",19,"m","co",2,"e"
"Grab",780,0.455219900000003,170.3568693,170.8120892,"sdP7",19,"m","co",2,"e"
"Grab",782,0.27063320000002,173.4672924,173.7379256,"sdP7",19,"m","co",2,"e"
"Grab",784,0.180720899999983,180.1438879,180.3246088,"sdP7",19,"m","co",2,"e"
"Grab",786,0.1645599,185.9845845,186.1491444,"sdP7",19,"m","co",2,"e"
"Grab",789,0.118452700000006,189.4060566,189.5245093,"sdP7",19,"m","co",2,"e"
"Grab",791,0.369710700000013,194.9492142,195.3189249,"sdP7",19,"m","co",2,"e"
"Grab",793,0.136414900000005,199.4357135,199.5721284,"sdP7",19,"m","co",2,"e"
"Grab",794,0.380096399999985,206.0570805,206.4371769,"sdP7",19,"m","co",2,"e"
"Grab",797,0.432351600000004,219.9581146,220.3904662,"sdP7",19,"m","co",2,"e"
"Grab",799,0.12865530000002,223.7124093,223.8410646,"sdP7",19,"m","co",2,"e"
"Grab",801,0.598165399999999,227.68494,228.2831054,"sdP7",19,"m","co",2,"e"
"Grab",803,0.205368599999986,265.1156872,265.3210558,"sdP7",19,"m","co",2,"e"
"Grab",806,0.106179800000007,270.6253995,270.7315793,"sdP7",19,"m","co",2,"e"
"Grab",808,0.0854378999999881,274.3772401,274.462678,"sdP7",19,"m","co",2,"e"
"Grab",809,0.28647639999997,280.7330996,281.019576,"sdP7",19,"m","co",2,"e"
"Grab",812,0.0847760999999991,291.3485416,291.4333177,"sdP7",19,"m","co",2,"e"
"Grab",813,0.406023000000005,294.4842353,294.8902583,"sdP7",19,"m","co",2,"e"
"Place",725,0.702414899999999,8.5894565,9.2918714,"sdP7",19,"m","co",2,"e"
"Place",728,0.666516399999999,22.4314577,23.0979741,"sdP7",19,"m","co",2,"e"
"Place",730,0.883528999999999,26.9182876,27.8018166,"sdP7",19,"m","co",2,"e"
"Place",732,0.630061899999998,29.9045452,30.5346071,"sdP7",19,"m","co",2,"e"
"Place",734,0.515481099999995,32.2167109,32.732192,"sdP7",19,"m","co",2,"e"
"Place",736,0.696542399999998,37.5686018,38.2651442,"sdP7",19,"m","co",2,"e"
"Place",738,0.703464400000001,40.0234412,40.7269056,"sdP7",19,"m","co",2,"e"
"Place",741,0.793326499999999,44.5245698,45.3178963,"sdP7",19,"m","co",2,"e"
"Place",743,0.753027500000002,48.1523908,48.9054183,"sdP7",19,"m","co",2,"e"
"Place",752,1.2976374,90.4462144,91.7438518,"sdP7",19,"m","co",2,"e"
"Place",754,0.786731099999997,93.1873779,93.974109,"sdP7",19,"m","co",2,"e"
"Place",756,0.762317700000011,97.3782974,98.1406151,"sdP7",19,"m","co",2,"e"
"Place",764,0.798532299999977,128.4205425,129.2190748,"sdP7",19,"m","co",2,"e"
"Place",765,0.625002999999992,133.3742765,133.9992795,"sdP7",19,"m","co",2,"e"
"Place",767,0.739295900000002,139.0938046,139.8331005,"sdP7",19,"m","co",2,"e"
"Place",771,0.930084800000003,148.1774646,149.1075494,"sdP7",19,"m","co",2,"e"
"Place",777,0.70986880000001,163.3366953,164.0465641,"sdP7",19,"m","co",2,"e"
"Place",780,0.667369999999977,171.7188953,172.3862653,"sdP7",19,"m","co",2,"e"
"Place",782,0.767885800000016,174.163246,174.9311318,"sdP7",19,"m","co",2,"e"
"Place",784,0.599414600000017,180.7729072,181.3723218,"sdP7",19,"m","co",2,"e"
"Place",786,0.711053299999975,186.4135194,187.1245727,"sdP7",19,"m","co",2,"e"
"Place",794,0.698238199999992,207.0496765,207.7479147,"sdP7",19,"m","co",2,"e"
"Place",795,0.599985599999997,211.2146698,211.8146554,"sdP7",19,"m","co",2,"e"
"Place",801,0.530122699999993,263.3747748,263.9048975,"sdP7",19,"m","co",2,"e"
"Place",803,0.928939000000014,266.4398408,267.3687798,"sdP7",19,"m","co",2,"e"
"Place",809,0.684440399999971,281.7201749,282.4046153,"sdP7",19,"m","co",2,"e"
"Place",813,0.362901699999952,295.6954198,296.0583215,"sdP7",19,"m","co",2,"e"
"Full",724,0.2001638,4.0731632,4.273327,"sdP7",19,"m","co",2,"e"
"Full",725,1.3911977,7.9006737,9.2918714,"sdP7",19,"m","co",2,"e"
"Full",728,13.2757765,9.8221976,23.0979741,"sdP7",19,"m","co",2,"e"
"Full",730,2.8532498,24.9485668,27.8018166,"sdP7",19,"m","co",2,"e"
"Full",732,1.8285204,28.7060867,30.5346071,"sdP7",19,"m","co",2,"e"
"Full",734,1.5611092,31.1710828,32.732192,"sdP7",19,"m","co",2,"e"
"Full",736,1.9967577,36.2683865,38.2651442,"sdP7",19,"m","co",2,"e"
"Full",738,1.792089,38.9348166,40.7269056,"sdP7",19,"m","co",2,"e"
"Full",740,0.298448399999998,41.8313519,42.1298003,"sdP7",19,"m","co",2,"e"
"Full",741,1.4486985,43.8691978,45.3178963,"sdP7",19,"m","co",2,"e"
"Full",743,2.3633288,46.5420895,48.9054183,"sdP7",19,"m","co",2,"e"
"Full",746,0.452132900000002,59.2678849,59.7200178,"sdP7",19,"m","co",2,"e"
"Full",748,0.371772899999996,65.6108881,65.982661,"sdP7",19,"m","co",2,"e"
"Full",750,0.410572000000002,71.4607506,71.8713226,"sdP7",19,"m","co",2,"e"
"Full",751,0.252118700000011,85.3921707,85.6442894,"sdP7",19,"m","co",2,"e"
"Full",752,2.9283032,88.8155486,91.7438518,"sdP7",19,"m","co",2,"e"
"Full",754,1.41912259999999,92.5549864,93.974109,"sdP7",19,"m","co",2,"e"
"Full",756,2.5739741,95.566641,98.1406151,"sdP7",19,"m","co",2,"e"
"Full",759,0.374514399999995,107.3850187,107.7595331,"sdP7",19,"m","co",2,"e"
"Full",761,0.340259799999998,110.9566078,111.2968676,"sdP7",19,"m","co",2,"e"
"Full",763,0.773308600000007,118.7437719,119.5170805,"sdP7",19,"m","co",2,"e"
"Full",764,2.12068069999999,127.0983941,129.2190748,"sdP7",19,"m","co",2,"e"
"Full",765,0.625002999999992,133.3742765,133.9992795,"sdP7",19,"m","co",2,"e"
"Full",767,3.61624209999999,136.2168584,139.8331005,"sdP7",19,"m","co",2,"e"
"Full",770,0.222352100000023,142.9608812,143.1832333,"sdP7",19,"m","co",2,"e"
"Full",771,1.70759520000001,147.3999542,149.1075494,"sdP7",19,"m","co",2,"e"
"Full",774,0.40981050000002,150.7635833,151.1733938,"sdP7",19,"m","co",2,"e"
"Full",776,0.296477999999979,154.5975357,154.8940137,"sdP7",19,"m","co",2,"e"
"Full",777,1.5740859,162.4724782,164.0465641,"sdP7",19,"m","co",2,"e"
"Full",779,0.550897200000009,166.8120078,167.362905,"sdP7",19,"m","co",2,"e"
"Full",780,2.02939599999999,170.3568693,172.3862653,"sdP7",19,"m","co",2,"e"
"Full",782,1.46383940000001,173.4672924,174.9311318,"sdP7",19,"m","co",2,"e"
"Full",784,1.2284339,180.1438879,181.3723218,"sdP7",19,"m","co",2,"e"
"Full",786,1.13998819999998,185.9845845,187.1245727,"sdP7",19,"m","co",2,"e"
"Full",789,0.118452700000006,189.4060566,189.5245093,"sdP7",19,"m","co",2,"e"
"Full",791,0.369710700000013,194.9492142,195.3189249,"sdP7",19,"m","co",2,"e"
"Full",793,0.136414900000005,199.4357135,199.5721284,"sdP7",19,"m","co",2,"e"
"Full",794,1.69083419999998,206.0570805,207.7479147,"sdP7",19,"m","co",2,"e"
"Full",795,0.599985599999997,211.2146698,211.8146554,"sdP7",19,"m","co",2,"e"
"Full",797,0.432351600000004,219.9581146,220.3904662,"sdP7",19,"m","co",2,"e"
"Full",799,0.12865530000002,223.7124093,223.8410646,"sdP7",19,"m","co",2,"e"
"Full",801,36.2199575,227.68494,263.9048975,"sdP7",19,"m","co",2,"e"
"Full",803,2.2530926,265.1156872,267.3687798,"sdP7",19,"m","co",2,"e"
"Full",806,0.106179800000007,270.6253995,270.7315793,"sdP7",19,"m","co",2,"e"
"Full",808,0.0854378999999881,274.3772401,274.462678,"sdP7",19,"m","co",2,"e"
"Full",809,1.67151569999999,280.7330996,282.4046153,"sdP7",19,"m","co",2,"e"
"Full",812,0.0847760999999991,291.3485416,291.4333177,"sdP7",19,"m","co",2,"e"
"Full",813,1.57408619999995,294.4842353,296.0583215,"sdP7",19,"m","co",2,"e"
"Old Drop",725,0.374746099999999,8.5894565,8.9642026,"sdP7",19,"m","co",2,"e"
"Old Drop",728,0.618644500000002,22.4314577,23.0501022,"sdP7",19,"m","co",2,"e"
"Old Drop",730,0.6074713,26.9182876,27.5257589,"sdP7",19,"m","co",2,"e"
"Old Drop",732,0.319476899999998,29.9045452,30.2240221,"sdP7",19,"m","co",2,"e"
"Old Drop",734,0.193958699999996,32.2167109,32.4106696,"sdP7",19,"m","co",2,"e"
"Old Drop",736,0.340255899999995,37.5686018,37.9088577,"sdP7",19,"m","co",2,"e"
"Old Drop",738,0.3187742,40.0234412,40.3422154,"sdP7",19,"m","co",2,"e"
"Old Drop",741,0.356881899999998,44.5245698,44.8814517,"sdP7",19,"m","co",2,"e"
"Old Drop",743,0.338604199999999,48.1523908,48.490995,"sdP7",19,"m","co",2,"e"
"Old Drop",752,0.840506500000004,90.4462144,91.2867209,"sdP7",19,"m","co",2,"e"
"Old Drop",754,0.218510300000005,93.1873779,93.4058882,"sdP7",19,"m","co",2,"e"
"Old Drop",756,0.312999900000008,97.3782974,97.6912973,"sdP7",19,"m","co",2,"e"
"Old Drop",764,0.383918899999998,128.4205425,128.8044614,"sdP7",19,"m","co",2,"e"
"Old Drop",765,0.172454700000003,133.3742765,133.5467312,"sdP7",19,"m","co",2,"e"
"Old Drop",767,0.417065500000007,139.0938046,139.5108701,"sdP7",19,"m","co",2,"e"
"Old Drop",771,0.5519453,148.1774646,148.7294099,"sdP7",19,"m","co",2,"e"
"Old Drop",777,0.274244600000003,163.3366953,163.6109399,"sdP7",19,"m","co",2,"e"
"Old Drop",780,0.332634799999994,171.7188953,172.0515301,"sdP7",19,"m","co",2,"e"
"Old Drop",782,0.3861986,174.163246,174.5494446,"sdP7",19,"m","co",2,"e"
"Old Drop",784,0.297693400000014,180.7729072,181.0706006,"sdP7",19,"m","co",2,"e"
"Old Drop",786,0.455952299999979,186.4135194,186.8694717,"sdP7",19,"m","co",2,"e"
"Old Drop",794,0.252590199999986,207.0496765,207.3022667,"sdP7",19,"m","co",2,"e"
"Old Drop",795,0.228874500000018,211.2146698,211.4435443,"sdP7",19,"m","co",2,"e"
"Old Drop",801,0.194484199999977,263.3747748,263.569259,"sdP7",19,"m","co",2,"e"
"Old Drop",803,0.524646299999972,266.4398408,266.9644871,"sdP7",19,"m","co",2,"e"
"Old Drop",809,0.342844799999966,281.7201749,282.0630197,"sdP7",19,"m","co",2,"e"
"Old Drop",813,0.0723638999999707,295.6954198,295.7677837,"sdP7",19,"m","co",2,"e"
"Grab",1,0.3379521,5.7142137,6.0521658,"sdP7",19,"m","solo",1,"e"
"Grab",3,0.5328231,8.3362813,8.8691044,"sdP7",19,"m","solo",1,"e"
"Grab",5,0.207297200000001,11.5579308,11.765228,"sdP7",19,"m","solo",1,"e"
"Grab",7,0.3850531,13.8244279,14.209481,"sdP7",19,"m","solo",1,"e"
"Grab",9,0.4622165,17.1781085,17.640325,"sdP7",19,"m","solo",1,"e"
"Grab",11,0.2852599,19.6216217,19.9068816,"sdP7",19,"m","solo",1,"e"
"Grab",13,0.4514113,21.7656326,22.2170439,"sdP7",19,"m","solo",1,"e"
"Grab",15,0.307212100000001,23.9710602,24.2782723,"sdP7",19,"m","solo",1,"e"
"Grab",18,0.363292999999999,31.3391734,31.7024664,"sdP7",19,"m","solo",1,"e"
"Grab",20,0.3171544,48.1874467,48.5046011,"sdP7",19,"m","solo",1,"e"
"Grab",22,0.439877500000001,50.4658388,50.9057163,"sdP7",19,"m","solo",1,"e"
"Grab",24,0.1654518,53.1902323,53.3556841,"sdP7",19,"m","solo",1,"e"
"Grab",26,0.242194599999998,55.6128336,55.8550282,"sdP7",19,"m","solo",1,"e"
"Grab",28,0.296725000000002,58.2922459,58.5889709,"sdP7",19,"m","solo",1,"e"
"Grab",30,0.135605300000002,61.3018004,61.4374057,"sdP7",19,"m","solo",1,"e"
"Grab",31,0.408332000000009,63.8013607,64.2096927,"sdP7",19,"m","solo",1,"e"
"Grab",33,0.449552299999993,66.4902854,66.9398377,"sdP7",19,"m","solo",1,"e"
"Grab",36,1.73005429999999,69.3886111,71.1186654,"sdP7",19,"m","solo",1,"e"
"Grab",38,0.497351600000002,81.1844888,81.6818404,"sdP7",19,"m","solo",1,"e"
"Grab",40,0.397132900000003,85.1170691,85.514202,"sdP7",19,"m","solo",1,"e"
"Grab",42,0.22692570000001,88.4055808,88.6325065,"sdP7",19,"m","solo",1,"e"
"Grab",44,0.503087999999991,91.0378953,91.5409833,"sdP7",19,"m","solo",1,"e"
"Grab",46,0.617416700000007,94.9769353,95.594352,"sdP7",19,"m","solo",1,"e"
"Grab",48,0.374585300000007,98.4099002,98.7844855,"sdP7",19,"m","solo",1,"e"
"Grab",52,0.595660899999999,113.4936187,114.0892796,"sdP7",19,"m","solo",1,"e"
"Grab",54,0.250112000000001,122.056939,122.307051,"sdP7",19,"m","solo",1,"e"
"Grab",57,0.252319599999993,128.0654675,128.3177871,"sdP7",19,"m","solo",1,"e"
"Grab",59,0.429564599999992,133.9402034,134.369768,"sdP7",19,"m","solo",1,"e"
"Grab",61,0.180094099999991,138.6619123,138.8420064,"sdP7",19,"m","solo",1,"e"
"Grab",64,0.341129600000016,141.4159791,141.7571087,"sdP7",19,"m","solo",1,"e"
"Grab",66,0.482736700000004,145.5375494,146.0202861,"sdP7",19,"m","solo",1,"e"
"Grab",68,0.340621400000003,147.9456428,148.2862642,"sdP7",19,"m","solo",1,"e"
"Grab",70,0.141131000000001,151.08942,151.230551,"sdP7",19,"m","solo",1,"e"
"Grab",72,0.220661700000022,153.7845501,154.0052118,"sdP7",19,"m","solo",1,"e"
"Grab",74,0.526006499999994,155.5655549,156.0915614,"sdP7",19,"m","solo",1,"e"
"Grab",76,0.551274500000005,158.4080506,158.9593251,"sdP7",19,"m","solo",1,"e"
"Grab",78,0.402952099999993,163.3639046,163.7668567,"sdP7",19,"m","solo",1,"e"
"Grab",80,0.220477299999999,165.347451,165.5679283,"sdP7",19,"m","solo",1,"e"
"Grab",82,0.416762800000015,167.2937724,167.7105352,"sdP7",19,"m","solo",1,"e"
"Grab",84,0.28625009999999,170.7917499,171.078,"sdP7",19,"m","solo",1,"e"
"Grab",86,0.806620800000019,177.7789494,178.5855702,"sdP7",19,"m","solo",1,"e"
"Grab",90,0.453870099999989,191.0821488,191.5360189,"sdP7",19,"m","solo",1,"e"
"Grab",92,1.16228659999999,196.7260697,197.8883563,"sdP7",19,"m","solo",1,"e"
"Grab",93,0.284754100000015,198.6691132,198.9538673,"sdP7",19,"m","solo",1,"e"
"Grab",96,0.341007999999988,202.0567034,202.3977114,"sdP7",19,"m","solo",1,"e"
"Grab",97,0.261530499999992,207.022566,207.2840965,"sdP7",19,"m","solo",1,"e"
"Grab",100,0.273270499999995,211.1754117,211.4486822,"sdP7",19,"m","solo",1,"e"
"Grab",102,0.282798600000007,218.1408328,218.4236314,"sdP7",19,"m","solo",1,"e"
"Grab",105,0.252522200000016,221.5821806,221.8347028,"sdP7",19,"m","solo",1,"e"
"Grab",107,0.276018399999998,226.1544467,226.4304651,"sdP7",19,"m","solo",1,"e"
"Grab",109,0.3908974,237.3542254,237.7451228,"sdP7",19,"m","solo",1,"e"
"Grab",111,0.505009599999994,240.874484,241.3794936,"sdP7",19,"m","solo",1,"e"
"Grab",113,0.385781400000013,245.5592896,245.945071,"sdP7",19,"m","solo",1,"e"
"Grab",115,0.451302400000003,247.5903591,248.0416615,"sdP7",19,"m","solo",1,"e"
"Grab",118,0.127663000000013,250.9815501,251.1092131,"sdP7",19,"m","solo",1,"e"
"Grab",121,0.373279699999955,258.7227341,259.0960138,"sdP7",19,"m","solo",1,"e"
"Grab",124,0.528206299999965,263.3326872,263.8608935,"sdP7",19,"m","solo",1,"e"
"Grab",126,0.372980900000016,268.3929101,268.765891,"sdP7",19,"m","solo",1,"e"
"Grab",128,0.396503499999994,269.8710395,270.267543,"sdP7",19,"m","solo",1,"e"
"Grab",130,0.244931600000029,272.9569277,273.2018593,"sdP7",19,"m","solo",1,"e"
"Grab",133,0.275878400000011,275.9804972,276.2563756,"sdP7",19,"m","solo",1,"e"
"Grab",135,0.455389800000034,278.8667015,279.3220913,"sdP7",19,"m","solo",1,"e"
"Grab",139,0.448922700000026,286.8636894,287.3126121,"sdP7",19,"m","solo",1,"e"
"Grab",141,0.284708299999977,293.4080872,293.6927955,"sdP7",19,"m","solo",1,"e"
"Grab",144,0.130104700000004,296.5057631,296.6358678,"sdP7",19,"m","solo",1,"e"
"Place",1,0.574108900000001,6.648388,7.2224969,"sdP7",19,"m","solo",1,"e"
"Place",3,0.792877200000001,9.9825559,10.7754331,"sdP7",19,"m","solo",1,"e"
"Place",5,0.5299914,12.4118956,12.941887,"sdP7",19,"m","solo",1,"e"
"Place",7,0.853345300000001,15.3882947,16.24164,"sdP7",19,"m","solo",1,"e"
"Place",9,0.342195799999999,18.3422854,18.6844812,"sdP7",19,"m","solo",1,"e"
"Place",11,0.828014700000001,20.2994373,21.127452,"sdP7",19,"m","solo",1,"e"
"Place",13,0.290226699999998,23.0003524,23.2905791,"sdP7",19,"m","solo",1,"e"
"Place",15,0.554304300000002,24.6067528,25.1610571,"sdP7",19,"m","solo",1,"e"
"Place",16,0.359968000000002,27.3872151,27.7471831,"sdP7",19,"m","solo",1,"e"
"Place",18,0.4305187,32.3933647,32.8238834,"sdP7",19,"m","solo",1,"e"
"Place",20,0.773051099999996,48.9196966,49.6927477,"sdP7",19,"m","solo",1,"e"
"Place",22,0.785045599999997,51.2738883,52.0589339,"sdP7",19,"m","solo",1,"e"
"Place",24,0.661831899999996,53.8072559,54.4690878,"sdP7",19,"m","solo",1,"e"
"Place",26,0.595902199999998,56.5820049,57.1779071,"sdP7",19,"m","solo",1,"e"
"Place",28,0.616881999999997,58.9510018,59.5678838,"sdP7",19,"m","solo",1,"e"
"Place",31,1.1615735,64.7034669,65.8650404,"sdP7",19,"m","solo",1,"e"
"Place",33,0.662355599999998,67.2774579,67.9398135,"sdP7",19,"m","solo",1,"e"
"Place",36,0.592189300000001,71.8888919,72.4810812,"sdP7",19,"m","solo",1,"e"
"Place",38,0.9531317,82.2386691,83.1918008,"sdP7",19,"m","solo",1,"e"
"Place",40,0.727040000000002,86.5721733,87.2992133,"sdP7",19,"m","solo",1,"e"
"Place",42,0.397934699999993,89.7134013,90.111336,"sdP7",19,"m","solo",1,"e"
"Place",44,1.0322991,91.932773,92.9650721,"sdP7",19,"m","solo",1,"e"
"Place",46,0.846968200000006,96.2335287,97.0804969,"sdP7",19,"m","solo",1,"e"
"Place",48,0.838433299999991,99.0557993,99.8942326,"sdP7",19,"m","solo",1,"e"
"Place",50,0.859657799999994,103.7089808,104.5686386,"sdP7",19,"m","solo",1,"e"
"Place",52,0.972841000000003,114.5831528,115.5559938,"sdP7",19,"m","solo",1,"e"
"Place",54,0.461374499999991,124.0231033,124.4844778,"sdP7",19,"m","solo",1,"e"
"Place",57,0.651683600000013,129.8978282,130.5495118,"sdP7",19,"m","solo",1,"e"
"Place",59,1.03873009999998,136.9930572,138.0317873,"sdP7",19,"m","solo",1,"e"
"Place",61,0.651638899999995,139.1258272,139.7774661,"sdP7",19,"m","solo",1,"e"
"Place",64,0.669497899999982,142.4490302,143.1185281,"sdP7",19,"m","solo",1,"e"
"Place",66,0.785851300000019,146.3225665,147.1084178,"sdP7",19,"m","solo",1,"e"
"Place",68,0.747578300000015,148.6453722,149.3929505,"sdP7",19,"m","solo",1,"e"
