"sequenceNum","cubeColor","moveTime","startTime","endTime","Participant","Age","Sex","Condition","Trial","Group"
349,"Red",0.247878700000001,38.0561673,38.304046,"sdP4",21,"m","co",2,"e"
351,"White",0.852150700000003,43.6703561,44.5225068,"sdP4",21,"m","co",2,"e"
353,"Red",1.5493227,54.6776686,56.2269913,"sdP4",21,"m","co",2,"e"
355,"Red",0.269784600000001,59.5465078,59.8162924,"sdP4",21,"m","co",2,"e"
357,"Red",0.882448200000006,61.9167564,62.7992046,"sdP4",21,"m","co",2,"e"
360,"Gold",0.223047199999996,67.8886343,68.1116815,"sdP4",21,"m","co",2,"e"
362,"Gold",0.477186799999998,73.2503097,73.7274965,"sdP4",21,"m","co",2,"e"
364,"Gold",0.405574300000012,77.8147911,78.2203654,"sdP4",21,"m","co",2,"e"
366,"Gold",0.5904314,81.9703831,82.5608145,"sdP4",21,"m","co",2,"e"
368,"Gold",0.282460399999991,85.792494,86.0749544,"sdP4",21,"m","co",2,"e"
370,"Gold",0.366734399999999,89.5017374,89.8684718,"sdP4",21,"m","co",2,"e"
372,"Gold",0.490718400000006,94.039418,94.5301364,"sdP4",21,"m","co",2,"e"
374,"White",0.111371399999996,110.7198434,110.8312148,"sdP4",21,"m","co",2,"e"
376,"White",0.413294100000002,117.8738414,118.2871355,"sdP4",21,"m","co",2,"e"
378,"Red",0.144613299999989,120.6566535,120.8012668,"sdP4",21,"m","co",2,"e"
381,"Gold",0.365905900000001,132.0726238,132.4385297,"sdP4",21,"m","co",2,"e"
382,"Red",0.0239377000000047,135.5539216,135.5778593,"sdP4",21,"m","co",2,"e"
385,"Gold",0.222406100000001,142.1682699,142.390676,"sdP4",21,"m","co",2,"e"
387,"Gold",0.408907299999981,146.9841905,147.3930978,"sdP4",21,"m","co",2,"e"
389,"Gold",0.638102400000008,152.2301109,152.8682133,"sdP4",21,"m","co",2,"e"
391,"Gold",0.469687800000003,158.6643346,159.1340224,"sdP4",21,"m","co",2,"e"
393,"Gold",1.50282249999998,163.2157036,164.7185261,"sdP4",21,"m","co",2,"e"
395,"Gold",0.583228599999984,168.2081119,168.7913405,"sdP4",21,"m","co",2,"e"
397,"White",0.372328399999986,188.0444683,188.4167967,"sdP4",21,"m","co",2,"e"
398,"White",0.398108699999995,191.7135611,192.1116698,"sdP4",21,"m","co",2,"e"
402,"Red",0.435642800000011,221.9662574,222.4019002,"sdP4",21,"m","co",2,"e"
404,"White",0.141136699999976,233.5316797,233.6728164,"sdP4",21,"m","co",2,"e"
407,"Gold",0.265201200000007,240.1466707,240.4118719,"sdP4",21,"m","co",2,"e"
409,"Gold",0.429486099999991,245.1335376,245.5630237,"sdP4",21,"m","co",2,"e"
411,"Gold",0.362536900000009,249.3963397,249.7588766,"sdP4",21,"m","co",2,"e"
412,"White",0.399767199999985,256.0354602,256.4352274,"sdP4",21,"m","co",2,"e"
413,"Red",0.909433299999989,265.706184,266.6156173,"sdP4",21,"m","co",2,"e"
414,"Red",0.14461510000001,270.4219987,270.5666138,"sdP4",21,"m","co",2,"e"
416,"White",0.350164800000016,275.3020491,275.6522139,"sdP4",21,"m","co",2,"e"
418,"Gold",0.140133500000047,279.3098204,279.4499539,"sdP4",21,"m","co",2,"e"
419,"Red",0.325258899999994,288.4889202,288.8141791,"sdP4",21,"m","co",2,"e"
422,"Gold",0.380401600000027,293.5167193,293.8971209,"sdP4",21,"m","co",2,"e"
423,"Gold",0.0897597000000001,1.5540275,1.6437872,"sdP4",21,"m","comp",1,"e"
426,"Red",0.3236407,11.532942,11.8565827,"sdP4",21,"m","comp",1,"e"
428,"Blue",0.577484800000001,16.7673013,17.3447861,"sdP4",21,"m","comp",1,"e"
430,"White",0.154450499999999,21.9483699,22.1028204,"sdP4",21,"m","comp",1,"e"
432,"White",0.0259307,25.6505437,25.6764744,"sdP4",21,"m","comp",1,"e"
433,"White",0.165064299999997,29.9441516,30.1092159,"sdP4",21,"m","comp",1,"e"
436,"Red",0.217089699999995,43.6439901,43.8610798,"sdP4",21,"m","comp",1,"e"
438,"Red",0.400528800000004,48.1369377,48.5374665,"sdP4",21,"m","comp",1,"e"
440,"Blue",0.460301299999998,55.5207096,55.9810109,"sdP4",21,"m","comp",1,"e"
442,"White",0.610732200000001,65.6885134,66.2992456,"sdP4",21,"m","comp",1,"e"
445,"Gold",0.0413955000000072,72.2598864,72.3012819,"sdP4",21,"m","comp",1,"e"
447,"Red",0.257985900000008,76.1019855,76.3599714,"sdP4",21,"m","comp",1,"e"
449,"Blue",0.357670399999989,80.1579303,80.5156007,"sdP4",21,"m","comp",1,"e"
452,"White",0.185521000000008,88.8841751,89.0696961,"sdP4",21,"m","comp",1,"e"
453,"White",0.308681300000003,91.063208,91.3718893,"sdP4",21,"m","comp",1,"e"
454,"White",0.414087999999992,93.1908269,93.6049149,"sdP4",21,"m","comp",1,"e"
456,"White",0.207538099999994,97.8124547,98.0199928,"sdP4",21,"m","comp",1,"e"
458,"Gold",0.1164019,102.4583514,102.5747533,"sdP4",21,"m","comp",1,"e"
460,"Gold",0.27836400000001,104.823202,105.101566,"sdP4",21,"m","comp",1,"e"
462,"Red",0.426801600000005,108.5539902,108.9807918,"sdP4",21,"m","comp",1,"e"
464,"Red",0.254617200000013,114.0360614,114.2906786,"sdP4",21,"m","comp",1,"e"
466,"Blue",0.3178822,119.7603873,120.0782695,"sdP4",21,"m","comp",1,"e"
467,"Blue",0.452384300000006,122.7760503,123.2284346,"sdP4",21,"m","comp",1,"e"
469,"Blue",0.373290799999992,126.3799587,126.7532495,"sdP4",21,"m","comp",1,"e"
471,"Blue",0.131648399999989,130.9669586,131.098607,"sdP4",21,"m","comp",1,"e"
472,"Blue",0.227242999999987,134.3947584,134.6220014,"sdP4",21,"m","comp",1,"e"
474,"White",0.051738400000005,139.0303549,139.0820933,"sdP4",21,"m","comp",1,"e"
476,"Gold",0.229717300000004,151.3625157,151.592233,"sdP4",21,"m","comp",1,"e"
477,"White",0.216835599999996,158.8227474,159.039583,"sdP4",21,"m","comp",1,"e"
479,"Gold",0.51478449999999,164.092328,164.6071125,"sdP4",21,"m","comp",1,"e"
480,"Gold",0.336591599999991,166.7118759,167.0484675,"sdP4",21,"m","comp",1,"e"
482,"White",0.360177600000014,177.8411545,178.2013321,"sdP4",21,"m","comp",1,"e"
486,"Red",0.149654199999986,195.7766856,195.9263398,"sdP4",21,"m","comp",1,"e"
488,"Red",0.4290053,199.042737,199.4717423,"sdP4",21,"m","comp",1,"e"
490,"Red",0.556053600000013,202.2411999,202.7972535,"sdP4",21,"m","comp",1,"e"
492,"White",0.223953300000005,205.2882193,205.5121726,"sdP4",21,"m","comp",1,"e"
493,"Blue",0.664744299999995,209.0675402,209.7322845,"sdP4",21,"m","comp",1,"e"
495,"White",0.607954599999999,216.3008289,216.9087835,"sdP4",21,"m","comp",1,"e"
497,"Blue",0.153656699999999,219.4597222,219.6133789,"sdP4",21,"m","comp",1,"e"
499,"Blue",0.0225104999999814,224.6151805,224.637691,"sdP4",21,"m","comp",1,"e"
501,"Red",0.403361999999987,227.6053459,228.0087079,"sdP4",21,"m","comp",1,"e"
502,"Gold",0.628585300000026,229.6791252,230.3077105,"sdP4",21,"m","comp",1,"e"
504,"Red",0.40238309999998,234.0809656,234.4833487,"sdP4",21,"m","comp",1,"e"
506,"Red",0.0544315000000211,238.9756152,239.0300467,"sdP4",21,"m","comp",1,"e"
507,"Gold",0.124176199999994,241.1495775,241.2737537,"sdP4",21,"m","comp",1,"e"
508,"White",0.146159100000006,244.9040245,245.0501836,"sdP4",21,"m","comp",1,"e"
512,"Red",0.0738026000000218,257.6253064,257.699109,"sdP4",21,"m","comp",1,"e"
514,"Red",1.0739777,266.6774621,267.7514398,"sdP4",21,"m","comp",1,"e"
515,"Red",0.38803310000003,270.5097734,270.8978065,"sdP4",21,"m","comp",1,"e"
516,"Red",0.0810432999999762,273.9727801,274.0538234,"sdP4",21,"m","comp",1,"e"
518,"Gold",0.194144100000017,277.3174866,277.5116307,"sdP4",21,"m","comp",1,"e"
519,"White",0.227043399999957,285.4211627,285.6482061,"sdP4",21,"m","comp",1,"e"
521,"White",0.258020899999963,293.9985907,294.2566116,"sdP4",21,"m","comp",1,"e"
523,"Gold",0.194185499999946,297.14147,297.3356555,"sdP4",21,"m","comp",1,"e"
525,"Red",1.155503,0.9310327,2.0865357,"sdP4",21,"m","comp",2,"e"
527,"Blue",0.680632,6.7473876,7.4280196,"sdP4",21,"m","comp",2,"e"
530,"Gold",0.1966015,16.9991482,17.1957497,"sdP4",21,"m","comp",2,"e"
531,"Gold",0.388542099999999,26.9615008,27.3500429,"sdP4",21,"m","comp",2,"e"
533,"White",0.2101866,30.1804619,30.3906485,"sdP4",21,"m","comp",2,"e"
537,"Red",0.299580200000001,45.0481361,45.3477163,"sdP4",21,"m","comp",2,"e"
539,"White",0.315620599999995,50.0033328,50.3189534,"sdP4",21,"m","comp",2,"e"
541,"Gold",0.0867678000000041,53.4932938,53.5800616,"sdP4",21,"m","comp",2,"e"
543,"Gold",0.0987363999999999,57.0631313,57.1618677,"sdP4",21,"m","comp",2,"e"
544,"White",0.169546700000005,61.0938817,61.2634284,"sdP4",21,"m","comp",2,"e"
545,"Red",0.0428856999999994,63.4976064,63.5404921,"sdP4",21,"m","comp",2,"e"
546,"White",0.1186826,68.0277193,68.1464019,"sdP4",21,"m","comp",2,"e"
548,"Blue",0.482796399999998,72.2737848,72.7565812,"sdP4",21,"m","comp",2,"e"
550,"White",1.29403499999999,78.2958146,79.5898496,"sdP4",21,"m","comp",2,"e"
552,"Blue",0.348281099999994,84.7920857,85.1403668,"sdP4",21,"m","comp",2,"e"
554,"Blue",0.506548899999999,89.8177742,90.3243231,"sdP4",21,"m","comp",2,"e"
557,"Red",0.284779700000001,99.6336143,99.918394,"sdP4",21,"m","comp",2,"e"
559,"Red",0.0618340999999987,104.6838441,104.7456782,"sdP4",21,"m","comp",2,"e"
561,"Gold",0.747559300000006,108.4948651,109.2424244,"sdP4",21,"m","comp",2,"e"
562,"Gold",1.92936419999999,111.1627376,113.0921018,"sdP4",21,"m","comp",2,"e"
563,"Gold",0.371021599999992,114.77069,115.1417116,"sdP4",21,"m","comp",2,"e"
566,"Gold",0.656528800000004,121.6020628,122.2585916,"sdP4",21,"m","comp",2,"e"
568,"Gold",1.99455030000001,126.2291597,128.22371,"sdP4",21,"m","comp",2,"e"
569,"Gold",0.156437399999987,130.1559776,130.312415,"sdP4",21,"m","comp",2,"e"
573,"Blue",0.113012600000019,139.1951667,139.3081793,"sdP4",21,"m","comp",2,"e"
575,"White",0.0689065999999912,149.4231382,149.4920448,"sdP4",21,"m","comp",2,"e"
577,"White",0.621393899999987,152.5476398,153.1690337,"sdP4",21,"m","comp",2,"e"
579,"White",0.142578999999984,159.4797004,159.6222794,"sdP4",21,"m","comp",2,"e"
582,"Blue",0.538719100000009,171.3995875,171.9383066,"sdP4",21,"m","comp",2,"e"
837,"Blue",0.1067146,0.9277823,1.0344969,"sdP5",19,"m","comp",2,"e"
839,"Blue",0.146846,2.7842173,2.9310633,"sdP5",19,"m","comp",2,"e"
841,"Red",0.1072211,8.0191575,8.1263786,"sdP5",19,"m","comp",2,"e"
843,"Blue",0.207650899999999,13.6057278,13.8133787,"sdP5",19,"m","comp",2,"e"
845,"Red",0.401151599999999,18.2135849,18.6147365,"sdP5",19,"m","comp",2,"e"
847,"Red",0.291220900000003,20.2188998,20.5101207,"sdP5",19,"m","comp",2,"e"
850,"Gold",0.197976200000003,25.2119561,25.4099323,"sdP5",19,"m","comp",2,"e"
852,"Gold",0.1411984,27.6642168,27.8054152,"sdP5",19,"m","comp",2,"e"
855,"White",0.150105499999995,33.6781507,33.8282562,"sdP5",19,"m","comp",2,"e"
857,"Red",0.276876700000003,36.2445513,36.521428,"sdP5",19,"m","comp",2,"e"
858,"White",0.341397999999998,39.3489945,39.6903925,"sdP5",19,"m","comp",2,"e"
860,"Blue",0.140360700000002,41.4388289,41.5791896,"sdP5",19,"m","comp",2,"e"
862,"Red",0.0244417999999982,44.6440246,44.6684664,"sdP5",19,"m","comp",2,"e"
864,"White",0.200631199999997,46.5059709,46.7066021,"sdP5",19,"m","comp",2,"e"
866,"White",0.211939100000002,48.9020473,49.1139864,"sdP5",19,"m","comp",2,"e"
868,"Gold",0.174042400000005,50.8448388,51.0188812,"sdP5",19,"m","comp",2,"e"
872,"Red",0.412217600000005,56.3276584,56.739876,"sdP5",19,"m","comp",2,"e"
874,"Blue",0.233652200000002,62.6319997,62.8656519,"sdP5",19,"m","comp",2,"e"
876,"Blue",0.024933400000009,65.0823528,65.1072862,"sdP5",19,"m","comp",2,"e"
878,"Blue",0.34274409999999,66.2658849,66.608629,"sdP5",19,"m","comp",2,"e"
880,"White",0.269810800000002,69.2804823,69.5502931,"sdP5",19,"m","comp",2,"e"
882,"Blue",0.386700300000001,72.7228495,73.1095498,"sdP5",19,"m","comp",2,"e"
883,"Red",0.294875699999992,74.4696693,74.764545,"sdP5",19,"m","comp",2,"e"
885,"Red",0.296513500000003,77.9855264,78.2820399,"sdP5",19,"m","comp",2,"e"
887,"White",0.300854000000001,83.6196476,83.9205016,"sdP5",19,"m","comp",2,"e"
889,"Red",0.0777920999999964,87.7414479,87.81924,"sdP5",19,"m","comp",2,"e"
891,"Gold",0.138642200000007,89.8128479,89.9514901,"sdP5",19,"m","comp",2,"e"
892,"Gold",0.0799637000000075,91.7636821,91.8436458,"sdP5",19,"m","comp",2,"e"
895,"Blue",0.1117019,98.7397962,98.8514981,"sdP5",19,"m","comp",2,"e"
897,"Blue",0.146116700000007,101.0834216,101.2295383,"sdP5",19,"m","comp",2,"e"
899,"Blue",0.153971900000002,102.9234647,103.0774366,"sdP5",19,"m","comp",2,"e"
901,"White",0.3147369,105.3584946,105.6732315,"sdP5",19,"m","comp",2,"e"
903,"White",0.291684399999994,107.8115367,108.1032211,"sdP5",19,"m","comp",2,"e"
905,"Red",0.12114170000001,110.5556491,110.6767908,"sdP5",19,"m","comp",2,"e"
907,"White",0.175535400000001,116.1046669,116.2802023,"sdP5",19,"m","comp",2,"e"
908,"Red",0.177033399999999,117.9126038,118.0896372,"sdP5",19,"m","comp",2,"e"
910,"Gold",0.0513692000000106,120.8190255,120.8703947,"sdP5",19,"m","comp",2,"e"
913,"Blue",0.183480500000002,124.7195674,124.9030479,"sdP5",19,"m","comp",2,"e"
914,"Blue",0.175402099999999,127.1275745,127.3029766,"sdP5",19,"m","comp",2,"e"
916,"White",0.263801299999983,129.0578346,129.3216359,"sdP5",19,"m","comp",2,"e"
917,"White",0.0908723000000009,132.8816736,132.9725459,"sdP5",19,"m","comp",2,"e"
919,"White",0.216492200000005,134.8513722,135.0678644,"sdP5",19,"m","comp",2,"e"
920,"White",0.757054099999976,136.6640044,137.4210585,"sdP5",19,"m","comp",2,"e"
922,"Red",0.380947399999997,143.6804295,144.0613769,"sdP5",19,"m","comp",2,"e"
925,"Blue",0.236585100000013,151.7557459,151.992331,"sdP5",19,"m","comp",2,"e"
927,"Gold",0.129773999999998,154.1747746,154.3045486,"sdP5",19,"m","comp",2,"e"
929,"White",0.190385399999997,156.7017999,156.8921853,"sdP5",19,"m","comp",2,"e"
931,"Blue",0.123685099999989,159.1419347,159.2656198,"sdP5",19,"m","comp",2,"e"
934,"Blue",0.267164300000019,164.4102988,164.6774631,"sdP5",19,"m","comp",2,"e"
936,"Gold",0.14129539999999,166.5222937,166.6635891,"sdP5",19,"m","comp",2,"e"
937,"Gold",0.180051399999996,168.8143535,168.9944049,"sdP5",19,"m","comp",2,"e"
941,"Gold",0.388959800000009,177.5143986,177.9033584,"sdP5",19,"m","comp",2,"e"
943,"White",0.307155499999993,180.0523817,180.3595372,"sdP5",19,"m","comp",2,"e"
946,"Red",0.728693600000014,190.4430889,191.1717825,"sdP5",19,"m","comp",2,"e"
948,"Red",0.795925900000015,192.410002,193.2059279,"sdP5",19,"m","comp",2,"e"
950,"White",0.0598396999999977,194.8165507,194.8763904,"sdP5",19,"m","comp",2,"e"
952,"Blue",0.324796800000001,198.7457604,199.0705572,"sdP5",19,"m","comp",2,"e"
954,"White",0.372116500000004,203.4256662,203.7977827,"sdP5",19,"m","comp",2,"e"
956,"Blue",0.0934455999999955,207.4677828,207.5612284,"sdP5",19,"m","comp",2,"e"
959,"Blue",0.266277599999995,215.8705981,216.1368757,"sdP5",19,"m","comp",2,"e"
961,"Blue",0.239359900000011,218.6495444,218.8889043,"sdP5",19,"m","comp",2,"e"
963,"Red",0.0239363999999966,221.7097996,221.733736,"sdP5",19,"m","comp",2,"e"
965,"Blue",0.339575800000006,223.2779539,223.6175297,"sdP5",19,"m","comp",2,"e"
967,"Blue",0.194433900000007,227.9279472,228.1223811,"sdP5",19,"m","comp",2,"e"
968,"Gold",0.412138400000003,230.9478015,231.3599399,"sdP5",19,"m","comp",2,"e"
970,"Gold",0.248335300000008,234.7996679,235.0480032,"sdP5",19,"m","comp",2,"e"
975,"Gold",0.138629600000002,245.8950784,246.033708,"sdP5",19,"m","comp",2,"e"
977,"White",0.243645399999991,248.0394632,248.2831086,"sdP5",19,"m","comp",2,"e"
979,"Red",0.0947468999999899,251.96337,252.0581169,"sdP5",19,"m","comp",2,"e"
981,"Gold",0.36711600000001,257.9179996,258.2851156,"sdP5",19,"m","comp",2,"e"
983,"Gold",0.250943099999972,260.459061,260.7100041,"sdP5",19,"m","comp",2,"e"
985,"White",0.205999899999995,262.8072452,263.0132451,"sdP5",19,"m","comp",2,"e"
987,"Gold",0.151102999999978,264.605249,264.756352,"sdP5",19,"m","comp",2,"e"
2,"White",0.4735579,4.2676782,4.7412361,"sdP5",19,"m","solo",1,"e"
3,"Blue",0.2399447,6.966236,7.2061807,"sdP5",19,"m","solo",1,"e"
5,"White",0.3804897,9.4770743,9.857564,"sdP5",19,"m","solo",1,"e"
7,"Red",0.419920400000001,11.3097386,11.729659,"sdP5",19,"m","solo",1,"e"
9,"White",0.288312099999999,14.0178211,14.3061332,"sdP5",19,"m","solo",1,"e"
10,"Blue",0.286837499999997,16.759955,17.0467925,"sdP5",19,"m","solo",1,"e"
12,"Blue",0.687095000000003,18.955515,19.64261,"sdP5",19,"m","solo",1,"e"
14,"Red",0.1317135,22.00283,22.1345435,"sdP5",19,"m","solo",1,"e"
16,"Red",0.6059093,24.3061838,24.9120931,"sdP5",19,"m","solo",1,"e"
17,"Red",0.446992100000003,25.751661,26.1986531,"sdP5",19,"m","solo",1,"e"
19,"White",0.4088022,28.4160333,28.8248355,"sdP5",19,"m","solo",1,"e"
21,"White",0.250852999999999,31.4498466,31.7006996,"sdP5",19,"m","solo",1,"e"
24,"Gold",0.385256900000002,33.315171,33.7004279,"sdP5",19,"m","solo",1,"e"
26,"Blue",0.303409899999998,38.9217172,39.2251271,"sdP5",19,"m","solo",1,"e"
28,"Blue",0.531095299999997,40.5574025,41.0884978,"sdP5",19,"m","solo",1,"e"
30,"Red",0.273809700000001,43.2798824,43.5536921,"sdP5",19,"m","solo",1,"e"
32,"White",0.587690000000002,45.9216128,46.5093028,"sdP5",19,"m","solo",1,"e"
34,"White",0.3623075,48.9417885,49.304096,"sdP5",19,"m","solo",1,"e"
37,"Blue",0.378993199999996,55.3108888,55.689882,"sdP5",19,"m","solo",1,"e"
38,"Blue",0.395386699999996,57.8904165,58.2858032,"sdP5",19,"m","solo",1,"e"
40,"White",0.394481499999998,60.1812745,60.575756,"sdP5",19,"m","solo",1,"e"
41,"White",0.335132899999998,62.8031231,63.138256,"sdP5",19,"m","solo",1,"e"
43,"White",0.40424920000001,64.6974707,65.1017199,"sdP5",19,"m","solo",1,"e"
45,"White",0.194983399999998,67.6860195,67.8810029,"sdP5",19,"m","solo",1,"e"
47,"Red",0.607615600000003,69.8572682,70.4648838,"sdP5",19,"m","solo",1,"e"
49,"Blue",0.387032199999993,72.6730483,73.0600805,"sdP5",19,"m","solo",1,"e"
51,"Blue",0.496685400000004,74.2860465,74.7827319,"sdP5",19,"m","solo",1,"e"
53,"Red",0.306807300000003,76.9390268,77.2458341,"sdP5",19,"m","solo",1,"e"
55,"White",0.162159499999987,81.3211497,81.4833092,"sdP5",19,"m","solo",1,"e"
57,"White",0.330819599999998,84.01318,84.3439996,"sdP5",19,"m","solo",1,"e"
59,"Blue",0.293215499999988,88.3503177,88.6435332,"sdP5",19,"m","solo",1,"e"
61,"Red",0.0878194000000008,90.2788959,90.3667153,"sdP5",19,"m","solo",1,"e"
63,"Red",0.67531129999999,92.2714272,92.9467385,"sdP5",19,"m","solo",1,"e"
65,"White",0.099775600000001,94.6725112,94.7722868,"sdP5",19,"m","solo",1,"e"
68,"Gold",0.275151300000005,99.1444013,99.4195526,"sdP5",19,"m","solo",1,"e"
70,"White",0.322417700000003,101.8123293,102.134747,"sdP5",19,"m","solo",1,"e"
73,"Gold",0.353657400000003,104.6417384,104.9953958,"sdP5",19,"m","solo",1,"e"
76,"Gold",0.260657399999999,109.6629953,109.9236527,"sdP5",19,"m","solo",1,"e"
77,"Red",0.371007599999999,111.5768661,111.9478737,"sdP5",19,"m","solo",1,"e"
80,"Gold",0.312151499999999,113.6216477,113.9337992,"sdP5",19,"m","solo",1,"e"
83,"Gold",0.0928072999999898,116.2699271,116.3627344,"sdP5",19,"m","solo",1,"e"
84,"Red",0.333143399999997,118.6702065,119.0033499,"sdP5",19,"m","solo",1,"e"
86,"Red",0.359256800000011,121.2684628,121.6277196,"sdP5",19,"m","solo",1,"e"
88,"Blue",0.449776,123.2596939,123.7094699,"sdP5",19,"m","solo",1,"e"
91,"Red",0.612839600000001,127.2966555,127.9094951,"sdP5",19,"m","solo",1,"e"
92,"Red",0.189169000000021,128.4222017,128.6113707,"sdP5",19,"m","solo",1,"e"
95,"Gold",0.403418399999993,130.3830471,130.7864655,"sdP5",19,"m","solo",1,"e"
98,"Blue",0.102534100000014,138.2554913,138.3580254,"sdP5",19,"m","solo",1,"e"
100,"Blue",0.904497700000007,141.9208124,142.8253101,"sdP5",19,"m","solo",1,"e"
102,"Blue",0.037898800000022,145.5022019,145.5401007,"sdP5",19,"m","solo",1,"e"
104,"White",0.356859899999989,148.9604286,149.3172885,"sdP5",19,"m","solo",1,"e"
106,"White",0.240375099999994,151.1077359,151.348111,"sdP5",19,"m","solo",1,"e"
109,"Gold",0.0797866000000056,153.6186395,153.6984261,"sdP5",19,"m","solo",1,"e"
111,"Red",0.227690600000017,156.2008205,156.4285111,"sdP5",19,"m","solo",1,"e"
113,"White",0.265675600000009,161.3854249,161.6511005,"sdP5",19,"m","solo",1,"e"
114,"White",0.227972600000015,163.4976711,163.7256437,"sdP5",19,"m","solo",1,"e"
116,"White",0.157616200000007,166.0570162,166.2146324,"sdP5",19,"m","solo",1,"e"
119,"White",0.657513799999975,169.1946914,169.8522052,"sdP5",19,"m","solo",1,"e"
123,"Gold",0.00997350000000097,175.8948596,175.9048331,"sdP5",19,"m","solo",1,"e"
124,"White",0.21716219999999,176.5925972,176.8097594,"sdP5",19,"m","solo",1,"e"
127,"Gold",0.340090799999984,180.5255595,180.8656503,"sdP5",19,"m","solo",1,"e"
129,"White",0.266908699999988,183.134881,183.4017897,"sdP5",19,"m","solo",1,"e"
131,"White",0.20445380000001,186.2168932,186.421347,"sdP5",19,"m","solo",1,"e"
134,"White",0.181514600000014,191.2682855,191.4498001,"sdP5",19,"m","solo",1,"e"
136,"Blue",0.469110300000011,194.419786,194.8888963,"sdP5",19,"m","solo",1,"e"
138,"Blue",0.466765000000009,197.1169392,197.5837042,"sdP5",19,"m","solo",1,"e"
141,"Gold",0.706322900000004,199.2191207,199.9254436,"sdP5",19,"m","solo",1,"e"
144,"Gold",0.227898900000014,202.1070988,202.3349977,"sdP5",19,"m","solo",1,"e"
146,"Gold",0.141621100000009,204.4234185,204.5650396,"sdP5",19,"m","solo",1,"e"
148,"Red",0.34108710000001,208.1839379,208.525025,"sdP5",19,"m","solo",1,"e"
150,"Red",0.727352100000019,211.9932035,212.7205556,"sdP5",19,"m","solo",1,"e"
151,"Red",0.178793600000006,213.5059423,213.6847359,"sdP5",19,"m","solo",1,"e"
154,"Gold",0.237280699999985,215.5789958,215.8162765,"sdP5",19,"m","solo",1,"e"
156,"Red",0.0884877999999958,217.6739179,217.7624057,"sdP5",19,"m","solo",1,"e"
158,"Red",0.204381899999987,219.1186988,219.3230807,"sdP5",19,"m","solo",1,"e"
160,"Red",1.07506629999997,220.8280913,221.9031576,"sdP5",19,"m","solo",1,"e"
161,"Red",0.00897539999999708,223.0393143,223.0482897,"sdP5",19,"m","solo",1,"e"
164,"Gold",0.0508644000000231,225.5137055,225.5645699,"sdP5",19,"m","solo",1,"e"
166,"Blue",0.168173300000007,228.6120623,228.7802356,"sdP5",19,"m","solo",1,"e"
170,"White",0.324197300000009,233.2609804,233.5851777,"sdP5",19,"m","solo",1,"e"
172,"White",0.256313900000009,237.0539657,237.3102796,"sdP5",19,"m","solo",1,"e"
174,"Gold",0.206954599999989,238.2764123,238.4833669,"sdP5",19,"m","solo",1,"e"
177,"Gold",0.228886599999981,240.6836953,240.9125819,"sdP5",19,"m","solo",1,"e"
180,"Blue",0.210080200000021,245.8121589,246.0222391,"sdP5",19,"m","solo",1,"e"
182,"Blue",0.279625300000021,247.7723021,248.0519274,"sdP5",19,"m","solo",1,"e"
183,"Blue",0.363533100000012,250.2053296,250.5688627,"sdP5",19,"m","solo",1,"e"
185,"Blue",0.388582100000008,254.4720836,254.8606657,"sdP5",19,"m","solo",1,"e"
186,"Blue",0.136142800000016,257.0554252,257.191568,"sdP5",19,"m","solo",1,"e"
189,"Gold",0.295210699999984,259.5634989,259.8587096,"sdP5",19,"m","solo",1,"e"
192,"Gold",0.350674600000048,261.6098355,261.9605101,"sdP5",19,"m","solo",1,"e"
195,"Gold",0.261715999999979,263.7711299,264.0328459,"sdP5",19,"m","solo",1,"e"
198,"White",0.393119299999967,267.9326272,268.3257465,"sdP5",19,"m","solo",1,"e"
200,"Red",0.550106500000027,276.8447625,277.394869,"sdP5",19,"m","solo",1,"e"
201,"Red",0.418225599999971,279.6473442,280.0655698,"sdP5",19,"m","solo",1,"e"
202,"Red",0.664484899999991,281.2241338,281.8886187,"sdP5",19,"m","solo",1,"e"
204,"Red",0.200463900000045,283.9287328,284.1291967,"sdP5",19,"m","solo",1,"e"
205,"Red",0.614218499999993,287.1298494,287.7440679,"sdP5",19,"m","solo",1,"e"
207,"Red",0.383166300000028,289.4659443,289.8491106,"sdP5",19,"m","solo",1,"e"
210,"Gold",0.2722713,291.5459525,291.8182238,"sdP5",19,"m","solo",1,"e"
213,"Gold",0.193712000000005,293.7817433,293.9754553,"sdP5",19,"m","solo",1,"e"
215,"Red",0.463705800000014,296.7578853,297.2215911,"sdP5",19,"m","solo",1,"e"
218,"Gold",0.7619629,2.1206104,2.8825733,"sdP5",19,"m","solo",2,"e"
220,"Blue",0.2940776,5.0008771,5.2949547,"sdP5",19,"m","solo",2,"e"
222,"Blue",0.4049873,7.6201247,8.025112,"sdP5",19,"m","solo",2,"e"
225,"Gold",0.274773,9.6394736,9.9142466,"sdP5",19,"m","solo",2,"e"
227,"Blue",0.2439658,13.840716,14.0846818,"sdP5",19,"m","solo",2,"e"
229,"Blue",0.385679399999997,16.2746543,16.6603337,"sdP5",19,"m","solo",2,"e"
232,"Gold",0.0500954,19.1476326,19.197728,"sdP5",19,"m","solo",2,"e"
235,"Gold",0.1449243,21.0195738,21.1644981,"sdP5",19,"m","solo",2,"e"
238,"Gold",0.190246699999999,23.1456176,23.3358643,"sdP5",19,"m","solo",2,"e"
240,"Red",0.4948959,25.1438755,25.6387714,"sdP5",19,"m","solo",2,"e"
