"TimeStamp","Participant","Condition","Trial","Age","Gender","Group","TransferEvent","StartTime","EndTime","StartPosX","StartPosY","StartPosZ","EndPosX","EndPosY","EndPosZ","B2P","B2V","P2V","P2B","V2P","V2B"
637959034704239784,"P10","s","2",18,"f","e","P2V",637959034703909708,637959034704239784,"1.26","11.20539","-0.3032137","4.97","5",-9.85,NA,NA,33.0076,NA,NA,NA
637959034709120052,"P10","s","2",18,"f","e","V2P",637959034708689915,637959034709120052,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,NA,NA,NA,NA,43.0137,NA
637959034721740601,"P10","s","2",18,"f","e","P2B",637959034721410524,637959034721740601,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,33.0077,NA,NA
637959034735683762,"P10","s","2",18,"f","e","B2P",637959034735583731,637959034735683762,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,10.0031,NA,NA,NA,NA,NA
637959034754007896,"P10","s","2",18,"f","e","P2B",637959034750117018,637959034754007896,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,389.0878,NA,NA
637959034770631663,"P10","s","2",18,"f","e","B2P",637959034767951062,637959034770631663,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,268.0601,NA,NA,NA,NA,NA
637959034787855570,"P10","s","2",18,"f","e","P2B",637959034784174724,637959034787855570,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,368.0846,NA,NA
637959034802428854,"P10","s","2",18,"f","e","B2P",637959034800308377,637959034802428854,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,212.0477,NA,NA,NA,NA,NA
637959034816051933,"P10","s","2",18,"f","e","P2B",637959034814261529,637959034816051933,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,179.0404,NA,NA
637959034833415860,"P10","s","2",18,"f","e","B2P",637959034831425415,637959034833415860,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,199.0445,NA,NA,NA,NA,NA
637959034848599301,"P10","s","2",18,"f","e","P2B",637959034846398798,637959034848599301,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,220.0503,NA,NA
637959034863632702,"P10","s","2",18,"f","e","B2P",637959034863522683,637959034863632702,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,11.0019,NA,NA,NA,NA,NA
637959034880126432,"P10","s","2",18,"f","e","P2B",637959034879416272,637959034880126432,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,71.016,NA,NA
637959034896940237,"P10","s","2",18,"f","e","B2P",637959034895829986,637959034896940237,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,111.0251,NA,NA,NA,NA,NA
637959034898550599,"P10","s","2",18,"f","e","P2V",637959034898430576,637959034898550599,"1.26","11.20539","-0.3032137","4.97","5",-9.85,NA,NA,12.0023,NA,NA,NA
637959034908992961,"P10","s","2",18,"f","e","V2P",637959034908772914,637959034908992961,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,NA,NA,NA,NA,22.0047,NA
637959034917464873,"P10","s","2",18,"f","e","P2B",637959034909563088,637959034917464873,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,790.1785,NA,NA
637959034919675376,"P10","s","2",18,"f","e","B2P",637959034919565543,637959034919675376,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,10.9833,NA,NA,NA,NA,NA
637959034931658090,"P10","s","2",18,"f","e","P2V",637959034931217992,637959034931658090,"1.26","11.20539","-0.3032137","4.97","5",-9.85,NA,NA,44.0098,NA,NA,NA
637959034942650577,"P10","s","2",18,"f","e","V2B",637959034940140006,637959034942650577,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,NA,NA,251.0571
637959034995222467,"P10","s","2",18,"f","e","B2V",637959034991021519,637959034995222467,"1.26","11.20539","-0.3032137","4.97","5",-9.85,NA,420.0948,NA,NA,NA,NA
637959035006535037,"P10","s","2",18,"f","e","V2P",637959035006415007,637959035006535037,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,NA,NA,NA,NA,12.003,NA
637959035009955808,"P10","s","2",18,"f","e","P2V",637959035009515701,637959035009955808,"1.26","11.20539","-0.3032137","4.97","5",-9.85,NA,NA,44.0107,NA,NA,NA
637959035023168795,"P10","s","2",18,"f","e","V2B",637959035021618444,637959035023168795,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,NA,NA,155.0351
637959035027959876,"P10","s","2",18,"f","e","B2P",637959035024509095,637959035027959876,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,345.0781,NA,NA,NA,NA,NA
637959035054939349,"P10","s","2",18,"f","e","P2B",637959035053839100,637959035054939349,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,110.0249,NA,NA
637959035068549893,"P10","s","2",18,"f","e","B2P",637959035060940056,637959035068549893,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,760.9837,NA,NA,NA,NA,NA
637959035082370529,"P10","s","2",18,"f","e","P2B",637959035082150476,637959035082370529,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,22.0053,NA,NA
637959035098424157,"P10","s","2",18,"f","e","B2P",637959035088431909,637959035098424157,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,999.2248,NA,NA,NA,NA,NA
637959035142730028,"P10","s","2",18,"f","e","P2B",637959035138489067,637959035142730028,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,424.0961,NA,NA
637959035157080588,"P10","s","2",18,"f","e","B2P",637959035156980564,637959035157080588,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,10.0024,NA,NA,NA,NA,NA
637959035168672215,"P10","s","2",18,"f","e","P2B",637959035167081816,637959035168672215,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,159.0399,NA,NA
637959035182051595,"P10","s","2",18,"f","e","B2P",637959035180381218,637959035182051595,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,167.0377,NA,NA,NA,NA,NA
637959035192543973,"P10","s","2",18,"f","e","P2B",637959035192433944,637959035192543973,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,11.0029,NA,NA
637959035202716275,"P10","s","2",18,"f","e","B2P",637959035199705593,637959035202716275,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,301.0682,NA,NA,NA,NA,NA
637959035204706716,"P10","s","2",18,"f","e","P2V",637959035204506680,637959035204706716,"1.26","11.20539","-0.3032137","4.97","5",-9.85,NA,NA,20.0036,NA,NA,NA
637959035216779449,"P10","s","2",18,"f","e","V2P",637959035216549406,637959035216779449,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,NA,NA,NA,NA,23.0043,NA
637959035224651231,"P10","s","2",18,"f","e","P2V",637959035224431185,637959035224651231,"1.26","11.20539","-0.3032137","4.97","5",-9.85,NA,NA,22.0046,NA,NA,NA
637959035232573021,"P10","s","2",18,"f","e","V2B",637959035230452550,637959035232573021,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,NA,NA,212.0471
637959035248916726,"P10","s","2",18,"f","e","B2P",637959035243675540,637959035248916726,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,524.1186,NA,NA,NA,NA,NA
637959035259029014,"P10","s","2",18,"f","e","V2P",637959035258638924,637959035259029014,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,NA,NA,NA,NA,39.009,NA
637959035338977099,"P10","s","2",18,"f","e","P2B",637959035335766371,637959035338977099,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,321.0728,NA,NA
637959035354980713,"P10","s","2",18,"f","e","B2P",637959035354870689,637959035354980713,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,11.0024,NA,NA,NA,NA,NA
637959035381626741,"P10","s","2",18,"f","e","P2B",637959035376695624,637959035381626741,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,493.1117,NA,NA
637959035400611039,"P10","s","2",18,"f","e","B2P",637959035397860417,637959035400611039,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,275.0622,NA,NA,NA,NA,NA
637959035402521477,"P10","s","2",18,"f","e","P2V",637959035402171397,637959035402521477,"1.26","11.20539","-0.3032137","4.97","5",-9.85,NA,NA,35.008,NA,NA,NA
637959035408832895,"P10","s","2",18,"f","e","V2P",637959035408392809,637959035408832895,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,NA,NA,NA,NA,44.0086,NA
637959035422596010,"P10","s","2",18,"f","e","P2B",637959035420015429,637959035422596010,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,258.0581,NA,NA
637959035441930391,"P10","s","2",18,"f","e","B2P",637959035439169766,637959035441930391,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,276.0625,NA,NA,NA,NA,NA
637959035446001312,"P10","s","2",18,"f","e","P2V",637959035444901062,637959035446001312,"1.26","11.20539","-0.3032137","4.97","5",-9.85,NA,NA,110.025,NA,NA,NA
637959035450882413,"P10","s","2",18,"f","e","V2P",637959035450572344,637959035450882413,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,NA,NA,NA,NA,31.0069,NA
637959035465255666,"P10","s","2",18,"f","e","P2B",637959035462435027,637959035465255666,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,282.0639,NA,NA
637959035481129253,"P10","s","2",18,"f","e","B2P",637959035475648015,637959035481129253,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,548.1238,NA,NA,NA,NA,NA
637959035498023078,"P10","s","2",18,"f","e","P2B",637959035493592077,637959035498023078,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,443.1001,NA,NA
637959035513690294,"P10","s","2",18,"f","e","B2P",637959035507455209,637959035513690294,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,623.5085,NA,NA,NA,NA,NA
637959035543486485,"P10","s","2",18,"f","e","P2V",637959035543366454,637959035543486485,"1.26","11.20539","-0.3032137","4.97","5",-9.85,NA,NA,12.0031,NA,NA,NA
637959035549037735,"P10","s","2",18,"f","e","V2P",637959035548917710,637959035549037735,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,NA,NA,NA,NA,12.0025,NA
637959035588719397,"P10","s","2",18,"f","e","P2B",637959035585297388,637959035588719397,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,342.2009,NA,NA
637959035601840724,"P10","s","2",18,"f","e","B2P",637959035595190824,637959035601840724,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,664.99,NA,NA,NA,NA,NA
637959035624255270,"P10","s","2",18,"f","e","P2V",637959035623775143,637959035624255270,"1.26","11.20539","-0.3032137","4.97","5",-9.85,NA,NA,48.0127,NA,NA,NA
637959035624705354,"P10","s","2",18,"f","e","V2P",637959035624585335,637959035624705354,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,NA,NA,NA,NA,12.0019,NA
637959035629996555,"P10","s","2",18,"f","e","V2P",637959035629706486,637959035629996555,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,NA,NA,NA,NA,29.0069,NA
637959035633587368,"P10","s","2",18,"f","e","P2B",637959035630556686,637959035633587368,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,303.0682,NA,NA
637959035651961523,"P10","s","2",18,"f","e","B2P",637959035642129292,637959035651961523,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,983.2231,NA,NA,NA,NA,NA
637959035661023572,"P10","s","2",18,"f","e","P2V",637959035660343415,637959035661023572,"1.26","11.20539","-0.3032137","4.97","5",-9.85,NA,NA,68.0157,NA,NA,NA
637959035670685761,"P10","s","2",18,"f","e","V2B",637959035666324770,637959035670685761,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,NA,NA,436.0991
637959035685549116,"P10","s","2",18,"f","e","B2P",637959035683138579,637959035685549116,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,241.0537,NA,NA,NA,NA,NA
637959035692450687,"P10","s","2",18,"f","e","P2V",637959035692000582,637959035692450687,"1.26","11.20539","-0.3032137","4.97","5",-9.85,NA,NA,45.0105,NA,NA,NA
637959035693340883,"P10","s","2",18,"f","e","V2P",637959035693150845,637959035693340883,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,NA,NA,NA,NA,19.0038,NA
637959035697441815,"P10","s","2",18,"f","e","V2P",637959035694881242,637959035697441815,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,NA,NA,NA,NA,256.0573,NA
637959035702052855,"P10","s","2",18,"f","e","P2B",637959035698562071,637959035702052855,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,349.0784,NA,NA
637959035716776185,"P10","s","2",18,"f","e","B2P",637959035714985776,637959035716776185,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,179.0409,NA,NA,NA,NA,NA
637959035835773104,"P10","s","2",18,"f","e","P2B",637959035829411670,637959035835773104,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,636.1434,NA,NA
637959038170484782,"P10","co","1",18,"f","e","P2V",637959038170134712,637959038170484782,"1.26","11.20539","-0.3032137","4.97","5",-9.85,NA,NA,35.007,NA,NA,NA
637959038194170142,"P10","co","1",18,"f","e","V2P",637959038194050110,637959038194170142,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,NA,NA,NA,NA,12.0032,NA
637959038207043050,"P10","co","1",18,"f","e","B2P",637959038200051471,637959038207043050,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,699.1579,NA,NA,NA,NA,NA
637959038211814126,"P10","co","1",18,"f","e","P2V",637959038211374032,637959038211814126,"1.26","11.20539","-0.3032137","4.97","5",-9.85,NA,NA,44.0094,NA,NA,NA
637959038214482655,"P10","co","1",18,"f","e","V2P",637959038214032553,637959038214482655,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,NA,NA,NA,NA,45.0102,NA
637959038225365126,"P10","co","1",18,"f","e","P2V",637959038223194625,637959038225365126,"1.26","11.20539","-0.3032137","4.97","5",-9.85,NA,NA,217.0501,NA,NA,NA
637959038238378061,"P10","co","1",18,"f","e","V2B",637959038233026856,637959038238378061,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,NA,NA,535.1205
637959038250354453,"P10","co","1",18,"f","e","B2P",637959038248243978,637959038250354453,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,211.0475,NA,NA,NA,NA,NA
637959038261026874,"P10","co","1",18,"f","e","P2V",637959038260796821,637959038261026874,"1.26","11.20539","-0.3032137","4.97","5",-9.85,NA,NA,23.0053,NA,NA,NA
637959038269178728,"P10","co","1",18,"f","e","V2P",637959038268928658,637959038269178728,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,NA,NA,NA,NA,25.007,NA
637959038286042525,"P10","co","1",18,"f","e","P2V",637959038285932503,637959038286042525,"1.26","11.20539","-0.3032137","4.97","5",-9.85,NA,NA,11.0022,NA,NA,NA
637959038293924313,"P10","co","1",18,"f","e","V2P",637959038293804285,637959038293924313,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,NA,NA,NA,NA,12.0028,NA
637959038311440930,"P10","co","1",18,"f","e","P2B",637959038308777675,637959038311440930,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,266.3255,NA,NA
637959038344223195,"P10","co","1",18,"f","e","B2P",637959038344113166,637959038344223195,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,11.0029,NA,NA,NA,NA,NA
637959038353105208,"P10","co","1",18,"f","e","P2V",637959038352985173,637959038353105208,"1.26","11.20539","-0.3032137","4.97","5",-9.85,NA,NA,12.0035,NA,NA,NA
637959038355725790,"P10","co","1",18,"f","e","V2P",637959038355385720,637959038355725790,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,NA,NA,NA,NA,34.007,NA
637959038382521860,"P10","co","1",18,"f","e","P2B",637959038380411376,637959038382521860,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,211.0484,NA,NA
637959038404176755,"P10","co","1",18,"f","e","B2P",637959038400916016,637959038404176755,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,326.0739,NA,NA,NA,NA,NA
637959038409127871,"P10","co","1",18,"f","e","P2V",637959038408737787,637959038409127871,"1.26","11.20539","-0.3032137","4.97","5",-9.85,NA,NA,39.0084,NA,NA,NA
637959038421280636,"P10","co","1",18,"f","e","V2P",637959038420850524,637959038421280636,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,NA,NA,NA,NA,43.0112,NA
637959038449086917,"P10","co","1",18,"f","e","P2B",637959038445616131,637959038449086917,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,347.0786,NA,NA
637959038496967752,"P10","co","1",18,"f","e","B2P",637959038494527200,637959038496967752,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,244.0552,NA,NA,NA,NA,NA
637959038510470803,"P10","co","1",18,"f","e","P2B",637959038507460120,637959038510470803,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,301.0683,NA,NA
637959038531485563,"P10","co","1",18,"f","e","B2P",637959038528874962,637959038531485563,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,261.0601,NA,NA,NA,NA,NA
637959038544448486,"P10","co","1",18,"f","e","P2B",637959038542688093,637959038544448486,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,176.0393,NA,NA
637959038554280714,"P10","co","1",18,"f","e","B2P",637959038552280261,637959038554280714,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,200.0453,NA,NA,NA,NA,NA
637959038573665101,"P10","co","1",18,"f","e","P2B",637959038570204315,637959038573665101,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,346.0786,NA,NA
637959038592799426,"P10","co","1",18,"f","e","B2P",637959038592679401,637959038592799426,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,12.0025,NA,NA,NA,NA,NA
637959038607676173,"P10","co","1",18,"f","e","P2B",637959038603575254,637959038607676173,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,410.0919,NA,NA
637959038628972233,"P10","co","1",18,"f","e","B2P",637959038626481667,637959038628972233,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,249.0566,NA,NA,NA,NA,NA
637959038642642199,"P10","co","1",18,"f","e","P2B",637959038638743284,637959038642642199,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,389.8915,NA,NA
637959038657734386,"P10","co","1",18,"f","e","B2P",637959038655373857,637959038657734386,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,236.0529,NA,NA,NA,NA,NA
637959038677508724,"P10","co","1",18,"f","e","P2V",637959038677388689,637959038677508724,"1.26","11.20539","-0.3032137","4.97","5",-9.85,NA,NA,12.0035,NA,NA,NA
637959038685720812,"P10","co","1",18,"f","e","V2P",637959038683590095,637959038685720812,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,NA,NA,NA,NA,213.0717,NA
637959038853008417,"P10","co","1",18,"f","e","P2V",637959038852898395,637959038853008417,"1.26","11.20539","-0.3032137","4.97","5",-9.85,NA,NA,11.0022,NA,NA,NA
637959038863880881,"P10","co","1",18,"f","e","V2B",637959038861820410,637959038863880881,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,NA,NA,206.0471
637959038878874291,"P10","co","1",18,"f","e","B2V",637959038874623311,637959038878874291,"1.26","11.20539","-0.3032137","4.97","5",-9.85,NA,425.098,NA,NA,NA,NA
637959038887326184,"P10","co","1",18,"f","e","V2B",637959038882795155,637959038887326184,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,NA,NA,453.1029
637959038905570310,"P10","co","1",18,"f","e","B2P",637959038905010181,637959038905570310,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,56.0129,NA,NA,NA,NA,NA
637959038919653497,"P10","co","1",18,"f","e","P2B",637959038914962430,637959038919653497,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,469.1067,NA,NA
637959038942608685,"P10","co","1",18,"f","e","B2P",637959038940248152,637959038942608685,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,236.0533,NA,NA,NA,NA,NA
637959038955711652,"P10","co","1",18,"f","e","P2V",637959038953941256,637959038955711652,"1.26","11.20539","-0.3032137","4.97","5",-9.85,NA,NA,177.0396,NA,NA,NA
637959038957952162,"P10","co","1",18,"f","e","V2P",637959038956051725,637959038957952162,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,NA,NA,NA,NA,190.0437,NA
637959038990654615,"P10","co","1",18,"f","e","P2B",637959038978826885,637959038990654615,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,1182.773,NA,NA
637959039008756288,"P10","co","1",18,"f","e","B2P",637959039006635804,637959039008756288,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,212.0484,NA,NA,NA,NA,NA
