"TimeStamp","Participant","Condition","Trial","Age","Gender","Group","DurationEvent","DurationTime","StartTime","EndTime"
637959040481733694,"P10","co","2",18,"f","e","Build",1188.1853,637959040469851841,637959040481733694
637959040512497327,"P10","co","2",18,"f","e","Play",3076.3633,637959040481733694,637959040512497327
637959040532711903,"P10","co","2",18,"f","e","Build",2021.4576,637959040512497327,637959040532711903
637959040563918963,"P10","co","2",18,"f","e","Play",3120.706,637959040532711903,637959040563918963
637959040582713222,"P10","co","2",18,"f","e","Build",1879.4259,637959040563918963,637959040582713222
637959040692318012,"P10","co","2",18,"f","e","Play",10960.479,637959040582713222,637959040692318012
637959040707441430,"P10","co","2",18,"f","e","Build",1512.3418,637959040692318012,637959040707441430
637959040729126338,"P10","co","2",18,"f","e","Play",2168.4908,637959040707441430,637959040729126338
637959113710272169,"P12","s","1",22,"m","e","Play",566.1278,637959113704610891,637959113710272169
637959113713672945,"P12","s","1",22,"m","e","View",340.0776,637959113710272169,637959113713672945
637959113727866152,"P12","s","1",22,"m","e","Play",1419.3207,637959113713672945,637959113727866152
637959113736718157,"P12","s","1",22,"m","e","Build",885.2005,637959113727866152,637959113736718157
637959113742869550,"P12","s","1",22,"m","e","View",615.1393,637959113736718157,637959113742869550
637959113752371697,"P12","s","1",22,"m","e","Play",950.2147,637959113742869550,637959113752371697
637959113756172554,"P12","s","1",22,"m","e","View",380.0857,637959113752371697,637959113756172554
637959113776457148,"P12","s","1",22,"m","e","Play",2028.4594,637959113756172554,637959113776457148
637959113784719018,"P12","s","1",22,"m","e","View",826.187,637959113776457148,637959113784719018
637959113811455066,"P12","s","1",22,"m","e","Play",2673.6048,637959113784719018,637959113811455066
637959113815265919,"P12","s","1",22,"m","e","View",381.0853,637959113811455066,637959113815265919
637959113818296606,"P12","s","1",22,"m","e","Play",303.0687,637959113815265919,637959113818296606
637959113827048593,"P12","s","1",22,"m","e","View",875.1987,637959113818296606,637959113827048593
637959113840591650,"P12","s","1",22,"m","e","Build",1354.3057,637959113827048593,637959113840591650
637959113849103585,"P12","s","1",22,"m","e","Play",851.1935,637959113840591650,637959113849103585
637959113852494355,"P12","s","1",22,"m","e","View",339.077,637959113849103585,637959113852494355
637959113874799391,"P12","s","1",22,"m","e","Play",2230.5036,637959113852494355,637959113874799391
637959113880550700,"P12","s","1",22,"m","e","View",575.1309,637959113874799391,637959113880550700
637959113894333808,"P12","s","1",22,"m","e","Play",1378.3108,637959113880550700,637959113894333808
637959113915578617,"P12","s","1",22,"m","e","Build",2124.4809,637959113894333808,637959113915578617
637959113922890279,"P12","s","1",22,"m","e","Play",731.1662,637959113915578617,637959113922890279
637959113934572913,"P12","s","1",22,"m","e","View",1168.2634,637959113922890279,637959113934572913
637959113951336708,"P12","s","1",22,"m","e","Build",1676.3795,637959113934572913,637959113951336708
637959113962162683,"P12","s","1",22,"m","e","Play",1082.5975,637959113951336708,637959113962162683
637959113971764854,"P12","s","1",22,"m","e","View",960.2171,637959113962162683,637959113971764854
637959113987094835,"P12","s","1",22,"m","e","Build",1532.9981,637959113971764854,637959113987094835
637959113988985257,"P12","s","1",22,"m","e","Play",189.0422,637959113987094835,637959113988985257
637959113993986398,"P12","s","1",22,"m","e","View",500.1141,637959113988985257,637959113993986398
637959114010150050,"P12","s","1",22,"m","e","Play",1616.3652,637959113993986398,637959114010150050
637959114017391690,"P12","s","1",22,"m","e","View",724.164,637959114010150050,637959114017391690
637959114022252788,"P12","s","1",22,"m","e","Play",486.1098,637959114017391690,637959114022252788
637959114027967516,"P12","s","1",22,"m","e","View",571.4728,637959114022252788,637959114027967516
637959114049727475,"P12","s","1",22,"m","e","Play",2175.9959,637959114027967516,637959114049727475
637959114068907487,"P12","s","1",22,"m","e","Build",1918.0012,637959114049727475,637959114068907487
637959114071867616,"P12","s","1",22,"m","e","Play",296.0129,637959114068907487,637959114071867616
637959114078240692,"P12","s","1",22,"m","e","View",637.3076,637959114071867616,637959114078240692
637959114098379996,"P12","s","1",22,"m","e","Play",2013.9304,637959114078240692,637959114098379996
637959114115483865,"P12","s","1",22,"m","e","Build",1710.3869,637959114098379996,637959114115483865
637959114124455902,"P12","s","1",22,"m","e","View",851.1929,637959114115943973,637959114124455902
637959114139869385,"P12","s","1",22,"m","e","Play",1541.3483,637959114124455902,637959114139869385
637959114155682962,"P12","s","1",22,"m","e","Build",1581.3577,637959114139869385,637959114155682962
637959114157243327,"P12","s","1",22,"m","e","Play",156.0365,637959114155682962,637959114157243327
637959114164885046,"P12","s","1",22,"m","e","View",764.1719,637959114157243327,637959114164885046
637959114179128285,"P12","s","1",22,"m","e","Play",1424.3239,637959114164885046,637959114179128285
637959114194121653,"P12","s","1",22,"m","e","Build",1499.3368,637959114179128285,637959114194121653
637959114195902066,"P12","s","1",22,"m","e","Play",178.0413,637959114194121653,637959114195902066
637959114204734058,"P12","s","1",22,"m","e","View",883.1992,637959114195902066,637959114204734058
637959114210785433,"P12","s","1",22,"m","e","Play",605.1375,637959114204734058,637959114210785433
637959114215946597,"P12","s","1",22,"m","e","View",516.1164,637959114210785433,637959114215946597
637959114234420777,"P12","s","1",22,"m","e","Play",1847.418,637959114215946597,637959114234420777
637959114257986104,"P12","s","1",22,"m","e","Build",2356.5327,637959114234420777,637959114257986104
637959114267078164,"P12","s","1",22,"m","e","Play",909.206,637959114257986104,637959114267078164
637959114278970854,"P12","s","1",22,"m","e","View",1189.269,637959114267078164,637959114278970854
637959114294624393,"P12","s","1",22,"m","e","Build",1565.3539,637959114278970854,637959114294624393
637959114304796691,"P12","s","1",22,"m","e","Play",1017.2298,637959114294624393,637959114304796691
637959114308247482,"P12","s","1",22,"m","e","View",345.0791,637959114304796691,637959114308247482
637959114313068566,"P12","s","1",22,"m","e","Play",482.1084,637959114308247482,637959114313068566
637959114330282461,"P12","s","1",22,"m","e","Build",1721.3895,637959114313068566,637959114330282461
637959114338234256,"P12","s","1",22,"m","e","Play",795.1795,637959114330282461,637959114338234256
637959114342655256,"P12","s","1",22,"m","e","View",442.1,637959114338234256,637959114342655256
637959114348946684,"P12","s","1",22,"m","e","Play",629.1428,637959114342655256,637959114348946684
637959114365050326,"P12","s","1",22,"m","e","Build",1610.3642,637959114348946684,637959114365050326
637959114369781398,"P12","s","1",22,"m","e","View",473.1072,637959114365050326,637959114369781398
637959114384344688,"P12","s","1",22,"m","e","Play",1456.329,637959114369781398,637959114384344688
637959114401538580,"P12","s","1",22,"m","e","Build",1719.3892,637959114384344688,637959114401538580
637959114422136113,"P12","s","1",22,"m","e","Play",2059.7533,637959114401538580,637959114422136113
637959114441010380,"P12","s","1",22,"m","e","Build",1887.4267,637959114422136113,637959114441010380
637959114448412055,"P12","s","1",22,"m","e","View",740.1675,637959114441010380,637959114448412055
637959114455513664,"P12","s","1",22,"m","e","Play",710.1609,637959114448412055,637959114455513664
637959114461465011,"P12","s","1",22,"m","e","View",595.1347,637959114455513664,637959114461465011
637959114473166020,"P12","s","1",22,"m","e","Play",1170.1009,637959114461465011,637959114473166020
637959114476056669,"P12","s","1",22,"m","e","View",289.0649,637959114473166020,637959114476056669
637959114488305653,"P12","s","1",22,"m","e","Play",1224.8984,637959114476056669,637959114488305653
637959114491276327,"P12","s","1",22,"m","e","View",297.0674,637959114488305653,637959114491276327
637959114495776707,"P12","s","1",22,"m","e","Play",450.038,637959114491276327,637959114495776707
637959114515945347,"P12","s","1",22,"m","e","Build",2016.864,637959114495776707,637959114515945347
637959114553963936,"P12","s","1",22,"m","e","Play",3801.8589,637959114515945347,637959114553963936
637959114575178736,"P12","s","1",22,"m","e","Build",2121.48,637959114553963936,637959114575178736
637959114580539954,"P12","s","1",22,"m","e","View",536.1218,637959114575178736,637959114580539954
637959114596623587,"P12","s","1",22,"m","e","Play",1608.3633,637959114580539954,637959114596623587
637959114616128005,"P12","s","1",22,"m","e","Build",1950.4418,637959114596623587,637959114616128005
637959114631101384,"P12","s","1",22,"m","e","Play",1497.3379,637959114616128005,637959114631101384
637959114651365974,"P12","s","1",22,"m","e","Build",2026.459,637959114631101384,637959114651365974
637959114652256173,"P12","s","1",22,"m","e","Play",89.0199,637959114651365974,637959114652256173
637959114660238009,"P12","s","1",22,"m","e","View",798.1836,637959114652256173,637959114660238009
637959114667869709,"P12","s","1",22,"m","e","Play",763.17,637959114660238009,637959114667869709
637959114673110897,"P12","s","1",22,"m","e","Build",524.1188,637959114667869709,637959114673110897
637959114681312746,"P12","s","1",22,"m","e","Play",820.1849,637959114673110897,637959114681312746
637959114687194077,"P12","s","1",22,"m","e","View",588.1331,637959114681312746,637959114687194077
637959114698886726,"P12","s","1",22,"m","e","Play",1169.2649,637959114687194077,637959114698886726
637959114713900119,"P12","s","1",22,"m","e","Build",1501.3393,637959114698886726,637959114713900119
637959114720951715,"P12","s","1",22,"m","e","Play",705.1596,637959114713900119,637959114720951715
637959114730123787,"P12","s","1",22,"m","e","View",917.2072,637959114720951715,637959114730123787
637959114749448157,"P12","s","1",22,"m","e","Build",1932.437,637959114730123787,637959114749448157
637959114753379049,"P12","s","1",22,"m","e","Play",393.0892,637959114749448157,637959114753379049
637959114759390412,"P12","s","1",22,"m","e","View",601.1363,637959114753379049,637959114759390412
637959114766261967,"P12","s","1",22,"m","e","Play",687.1555,637959114759390412,637959114766261967
637959114770933026,"P12","s","1",22,"m","e","Build",467.1059,637959114766261967,637959114770933026
637959114777044404,"P12","s","1",22,"m","e","Play",611.1378,637959114770933026,637959114777044404
637959114782165562,"P12","s","1",22,"m","e","View",512.1158,637959114777044404,637959114782165562
637959114798299213,"P12","s","1",22,"m","e","Build",1262.2855,637959114785676358,637959114798299213
637959114802030063,"P12","s","1",22,"m","e","Play",373.085,637959114798299213,637959114802030063
637959114810471961,"P12","s","1",22,"m","e","View",844.1898,637959114802030063,637959114810471961
637959114819804077,"P12","s","1",22,"m","e","Play",933.2116,637959114810471961,637959114819804077
637959114824835221,"P12","s","1",22,"m","e","View",503.1144,637959114819804077,637959114824835221
637959114829626295,"P12","s","1",22,"m","e","Play",479.1074,637959114824835221,637959114829626295
637959114844239602,"P12","s","1",22,"m","e","Build",1461.3307,637959114829626295,637959114844239602
637959114846250062,"P12","s","1",22,"m","e","Play",201.046,637959114844239602,637959114846250062
637959114852901564,"P12","s","1",22,"m","e","View",665.1502,637959114846250062,637959114852901564
637959114890731078,"P12","s","1",22,"m","e","Play",3782.9514,637959114852901564,637959114890731078
637959114897212546,"P12","s","1",22,"m","e","View",648.1468,637959114890731078,637959114897212546
637959114921418541,"P12","s","1",22,"m","e","Play",2420.5995,637959114897212546,637959114921418541
637959114929359409,"P12","s","1",22,"m","e","Build",794.0868,637959114921418541,637959114929359409
637959114935309438,"P12","s","1",22,"m","e","View",595.0029,637959114929359409,637959114935309438
637959114944191200,"P12","s","1",22,"m","e","Play",888.1762,637959114935309438,637959114944191200
637959114949452391,"P12","s","1",22,"m","e","View",526.1191,637959114944191200,637959114949452391
637959114978942748,"P12","s","1",22,"m","e","Play",2949.0357,637959114949452391,637959114978942748
637959114985104143,"P12","s","1",22,"m","e","View",616.1395,637959114978942748,637959114985104143
637959115004378500,"P12","s","1",22,"m","e","Build",1927.4357,637959114985104143,637959115004378500
637959115021652412,"P12","s","1",22,"m","e","Play",1727.3912,637959115004378500,637959115021652412
637959115047978366,"P12","s","1",22,"m","e","Build",2632.5954,637959115021652412,637959115047978366
637959115471908775,"P12","s","2",22,"m","e","Play",371.084,637959115468197935,637959115471908775
637959115479630523,"P12","s","2",22,"m","e","View",772.1748,637959115471908775,637959115479630523
637959115488642563,"P12","s","2",22,"m","e","Play",901.204,637959115479630523,637959115488642563
637959115495904205,"P12","s","2",22,"m","e","View",726.1642,637959115488642563,637959115495904205
637959115509607302,"P12","s","2",22,"m","e","Play",1370.3097,637959115495904205,637959115509607302
637959115515108549,"P12","s","2",22,"m","e","View",550.1247,637959115509607302,637959115515108549
637959115524560685,"P12","s","2",22,"m","e","Play",945.2136,637959115515108549,637959115524560685
637959115537853699,"P12","s","2",22,"m","e","Build",1329.3014,637959115524560685,637959115537853699
637959115549706373,"P12","s","2",22,"m","e","Play",1185.2674,637959115537853699,637959115549706373
637959115556567929,"P12","s","2",22,"m","e","View",686.1556,637959115549706373,637959115556567929
637959115571201235,"P12","s","2",22,"m","e","Play",1463.3306,637959115556567929,637959115571201235
