"TimeEpoch","MeanPercentChange","Meanpupil","condition","group","Participant"
-0.4,51.7223507711484,4.42643700656371,"co","e","P9"
-0.3,51.1378848509286,4.4138832170843,"co","e","P9"
-0.2,50.5044459250771,4.45137557639241,"co","e","P9"
-0.1,52.2727486251392,4.48143378635913,"co","e","P9"
0,35.1182921087516,4.44792795539547,"co","e","P9"
0.1,34.3373953542374,4.44671077677184,"co","e","P9"
0.2,51.3713239172126,4.47540216325758,"co","e","P9"
0.3,49.8224108738857,4.39216501782893,"co","e","P9"
0.4,52.5250132720519,4.41596512693279,"co","e","P9"
0.5,52.9270576975052,4.44497439342031,"co","e","P9"
0.6,54.7018191599123,4.39642240652165,"co","e","P9"
0.7,52.9330250823073,4.35386862470346,"co","e","P9"
0.8,53.5355631298806,4.31238942547995,"co","e","P9"
0.9,55.2750547043916,4.29341936861226,"co","e","P9"
1,55.6465742926011,4.33822914146825,"co","e","P9"
1.1,57.5867458293364,4.35558387715794,"co","e","P9"
1.2,54.2535962052765,4.33329048226773,"co","e","P9"
1.3,49.6208820224771,4.30316710322184,"co","e","P9"
1.4,54.7591269277031,4.31318623665634,"co","e","P9"
1.5,63.4910938856152,4.37585103238304,"co","e","P9"
1.6,60.8009310868264,4.35145133610602,"co","e","P9"
1.7,61.2541191969237,4.32421329445513,"co","e","P9"
1.8,64.6329856939228,4.36837361635802,"co","e","P9"
1.9,37.5318234834197,4.28112673888889,"co","e","P9"
2,35.1476667816442,4.24190889041667,"co","e","P9"
-2,29.4882947899343,4.28500428339071,"comp","e","P9"
-1.9,28.6425837144902,4.27576632399409,"comp","e","P9"
-1.8,27.893395996398,4.28506315467782,"comp","e","P9"
-1.7,27.1717465304063,4.24807949616914,"comp","e","P9"
-1.6,27.1315269419336,4.25559767706331,"comp","e","P9"
-1.5,27.7605776457737,4.25444049933386,"comp","e","P9"
-1.4,27.8737974489816,4.26794580086273,"comp","e","P9"
-1.3,27.6168635419534,4.25958929728625,"comp","e","P9"
-1.2,26.7154906331032,4.23511202627626,"comp","e","P9"
-1.1,27.0089769545309,4.22439506985316,"comp","e","P9"
-1,26.8236780250603,4.21194514600944,"comp","e","P9"
-0.9,26.3297925222986,4.20275809271101,"comp","e","P9"
-0.8,27.5416321313381,4.21190628613645,"comp","e","P9"
-0.7,26.3570717006949,4.20941261677538,"comp","e","P9"
-0.6,25.2382240209985,4.18936235211929,"comp","e","P9"
-0.5,23.9463282653472,4.22980418216148,"comp","e","P9"
-0.4,22.2045462493125,4.25391313683558,"comp","e","P9"
-0.3,24.7386237685431,4.25085087837886,"comp","e","P9"
-0.2,30.564122553475,4.32083917884214,"comp","e","P9"
-0.1,32.8096055672791,4.36884452723416,"comp","e","P9"
0,33.3693223953356,4.40128741847671,"comp","e","P9"
0.1,34.9193123470502,4.44243715103459,"comp","e","P9"
0.2,35.4958402446171,4.45776959105994,"comp","e","P9"
0.3,35.162750605319,4.45314400529769,"comp","e","P9"
0.4,35.6915943228642,4.46098098326148,"comp","e","P9"
0.5,33.8402992637562,4.42493020845241,"comp","e","P9"
0.6,32.9409757987428,4.42659250983757,"comp","e","P9"
0.7,32.4620947386086,4.39939540053353,"comp","e","P9"
0.8,31.0106330707593,4.35037838547557,"comp","e","P9"
0.9,31.7915129351355,4.36602148288458,"comp","e","P9"
1,31.6641548233312,4.37373663661143,"comp","e","P9"
1.1,31.1592357024264,4.35316170136277,"comp","e","P9"
1.2,30.0552042717863,4.3081084394095,"comp","e","P9"
1.3,29.5871260816018,4.29904333947075,"comp","e","P9"
1.4,29.170394521753,4.2731824721327,"comp","e","P9"
1.5,28.1313295889933,4.25307672169238,"comp","e","P9"
1.6,27.9413415329133,4.25188853347645,"comp","e","P9"
1.7,27.2076606361539,4.23138448512382,"comp","e","P9"
1.8,27.3052639779309,4.23855529456952,"comp","e","P9"
1.9,28.3269535976098,4.28263346156921,"comp","e","P9"
2,28.9078843283455,4.29738779044086,"comp","e","P9"
-2,19.736474169732,3.76596433496622,"comp","c","nuP10"
-1.9,19.1349670547772,3.75492631287511,"comp","c","nuP10"
-1.8,18.3447039234612,3.74077291099149,"comp","c","nuP10"
-1.7,19.0563829234791,3.74614301155715,"comp","c","nuP10"
-1.6,18.3522838794847,3.73068560982863,"comp","c","nuP10"
-1.5,18.3896602473233,3.72265974098575,"comp","c","nuP10"
-1.4,18.7483889070376,3.72173979296861,"comp","c","nuP10"
-1.3,17.8454741836795,3.69904161765371,"comp","c","nuP10"
-1.2,17.6692331308023,3.69795557265904,"comp","c","nuP10"
-1.1,17.2053440727494,3.67907142119618,"comp","c","nuP10"
-1,15.8202916405983,3.63433391266393,"comp","c","nuP10"
-0.9,14.8217615581395,3.60278845693422,"comp","c","nuP10"
-0.8,13.7839948344769,3.5698324349651,"comp","c","nuP10"
-0.7,14.1424060184547,3.58135545670659,"comp","c","nuP10"
-0.6,13.9130645337317,3.57831894711747,"comp","c","nuP10"
-0.5,14.4154452195911,3.58356776601785,"comp","c","nuP10"
-0.4,14.5933304463214,3.63088043560902,"comp","c","nuP10"
-0.3,15.7143917772158,3.68511221108836,"comp","c","nuP10"
-0.2,16.9656689760786,3.7091161894532,"comp","c","nuP10"
-0.1,18.5294805470824,3.72933860398739,"comp","c","nuP10"
0,18.6403320539987,3.72463608871066,"comp","c","nuP10"
0.1,19.2329738765054,3.74326978842014,"comp","c","nuP10"
0.2,20.3802006289869,3.77819825144789,"comp","c","nuP10"
0.3,21.2759253833569,3.80631375716546,"comp","c","nuP10"
0.4,22.1687712534567,3.83272146339777,"comp","c","nuP10"
0.5,23.1663479568402,3.86398216334073,"comp","c","nuP10"
0.6,23.6047334920732,3.87472349831999,"comp","c","nuP10"
0.7,22.6693625744576,3.8447356188708,"comp","c","nuP10"
0.8,21.4100574054451,3.81231765951918,"comp","c","nuP10"
0.9,19.8055548112008,3.75952573615138,"comp","c","nuP10"
1,18.9684913642122,3.72843845399191,"comp","c","nuP10"
1.1,16.3780840472951,3.65237764046195,"comp","c","nuP10"
1.2,16.0158603026276,3.64405946951588,"comp","c","nuP10"
1.3,16.3935124495889,3.64408949090922,"comp","c","nuP10"
1.4,15.9007947163053,3.63360650063293,"comp","c","nuP10"
1.5,16.0777771738853,3.63603380819642,"comp","c","nuP10"
1.6,16.4475596698448,3.64442477888479,"comp","c","nuP10"
1.7,17.2773607883247,3.68213369722416,"comp","c","nuP10"
1.8,17.5024492982689,3.69067678986328,"comp","c","nuP10"
1.9,17.969967610546,3.70347627609865,"comp","c","nuP10"
2,17.5125077901177,3.69907991728706,"comp","c","nuP10"
-2,17.2970653740737,3.92851296688889,"solo","c","nuP10"
-1.9,17.183652675049,3.92472319896202,"solo","c","nuP10"
-1.8,16.8027021729011,3.90474152238365,"solo","c","nuP10"
-1.7,18.0233299975352,3.93754343747926,"solo","c","nuP10"
-1.6,17.2987096950689,3.92285064210777,"solo","c","nuP10"
-1.5,17.5293051099552,3.92948996514467,"solo","c","nuP10"
-1.4,16.7947070237247,3.90626935523408,"solo","c","nuP10"
-1.3,15.9805402807338,3.89266783679138,"solo","c","nuP10"
-1.2,15.6235064462647,3.86867660576653,"solo","c","nuP10"
-1.1,15.5507762971312,3.86630183148232,"solo","c","nuP10"
-1,15.0459292047053,3.83433049161392,"solo","c","nuP10"
-0.9,13.9695729273327,3.80829464934034,"solo","c","nuP10"
-0.8,14.050456182418,3.80842328818379,"solo","c","nuP10"
-0.7,14.3722049739078,3.82159103786376,"solo","c","nuP10"
-0.6,13.3446271469745,3.81627923895308,"solo","c","nuP10"
-0.5,14.1791782261203,3.82780406956182,"solo","c","nuP10"
-0.4,14.9089826332656,3.86461533928843,"solo","c","nuP10"
-0.3,16.084719995438,3.88789275243726,"solo","c","nuP10"
-0.2,16.6437846745752,3.90419796183333,"solo","c","nuP10"
-0.1,17.8508536419386,3.93464021315049,"solo","c","nuP10"
0,18.5989075684928,3.95306179773678,"solo","c","nuP10"
0.1,19.0240249153243,3.96743742772498,"solo","c","nuP10"
0.2,19.5118239830889,3.98355135045139,"solo","c","nuP10"
0.3,20.0740964804884,3.99592325763723,"solo","c","nuP10"
0.4,19.9378098099157,3.99860484101621,"solo","c","nuP10"
0.5,20.1890163335809,4.00127540498575,"solo","c","nuP10"
0.6,19.6102913567526,3.98932304074515,"solo","c","nuP10"
0.7,19.7234843025256,3.99499624985963,"solo","c","nuP10"
0.8,20.1126435999573,4.00514414801382,"solo","c","nuP10"
0.9,19.8930285182208,3.99754046158978,"solo","c","nuP10"
1,19.8803118936493,4.00073525518926,"solo","c","nuP10"
1.1,19.7338961268593,3.99386109775387,"solo","c","nuP10"
1.2,19.4773596731408,3.98213083429248,"solo","c","nuP10"
1.3,18.2096445272904,3.94076851038221,"solo","c","nuP10"
1.4,17.288229512135,3.90275372407407,"solo","c","nuP10"
1.5,16.4191987919699,3.86861354329509,"solo","c","nuP10"
1.6,15.8263817735823,3.85710904777422,"solo","c","nuP10"
1.7,15.8341607232279,3.85322456081041,"solo","c","nuP10"
1.8,15.2529414554307,3.83520226698792,"solo","c","nuP10"
1.9,15.5129927598973,3.84198778855105,"solo","c","nuP10"
2,16.4035282359557,3.85398200399061,"solo","c","nuP10"
-2,15.6521943127925,3.80755552120253,"solo","c","nuP10"
